Classifier,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC,CV_Mean,CV_Std,Train_Time_s
LinearSVC,0.8161764705882353,0.8161764705882353,0.8146701388888888,0.8161764705882353,0.8147186147186147,0.7553376906680899,0.774906127325482,0.02832747870199492,0.15778493881225586
XGBoost,0.8125,0.8125,0.8123375579740093,0.8125,0.8101545105113885,0.7514776469602726,0.7832223928998123,0.02934951907878708,1.4392619132995605
RandomForest,0.8088235294117647,0.8088235294117647,0.807269289849935,0.8088235294117647,0.8069827959988142,0.745756888633349,0.7970643454514422,0.020665102425149427,0.7943990230560303
NuSVC,0.8088235294117647,0.8088235294117647,0.8085148083623693,0.8088235294117647,0.8048639976199583,0.7475269211522979,0.7869175627240143,0.027122226484723094,0.21436142921447754
Bagging,0.8051470588235294,0.8051470588235294,0.805147701760605,0.8051470588235294,0.8040988378516982,0.7408505933133928,0.7915429254138932,0.02241464674249749,8.754213333129883
QDA,0.8051470588235294,0.8051470588235293,0.8042092293596214,0.8051470588235294,0.8018226420426946,0.7419497986630652,0.765710872162485,0.03193138241055061,0.016767024993896484
SGDClassifier,0.8014705882352942,0.8014705882352942,0.8031917604370515,0.8014705882352942,0.8014526632481807,0.7358380282844975,0.7407706093189964,0.011525884951140325,0.07256674766540527
CatBoost,0.8014705882352942,0.8014705882352942,0.8015399964927763,0.8014705882352942,0.8007213955526784,0.7357583562068535,0.0,0.0,0.7357180118560791
VotingEnsemble,0.8014705882352942,0.8014705882352942,0.8015743228857983,0.8014705882352942,0.7990349138401647,0.7368227834785919,0.7979860044376172,0.023982624777405804,11.350882530212402
HistGradientBoosting,0.8014705882352942,0.8014705882352942,0.8005829670396203,0.8014705882352942,0.7998956442618415,0.7359841610062395,0.7675328554360812,0.021674274849613834,19.957452535629272
PassiveAggressive,0.7977941176470589,0.7977941176470588,0.8077996837680897,0.7977941176470589,0.7977857713828937,0.7334519453512425,0.6890851681174262,0.03568475770385168,0.07302522659301758
SVC_Poly,0.7977941176470589,0.7977941176470589,0.8127203525641025,0.7977941176470589,0.794746050443459,0.7378769740815424,0.7574031404676566,0.019638133025668754,0.15581703186035156
ExtraTrees,0.7904411764705882,0.7904411764705883,0.7921086043323913,0.7904411764705882,0.7884270788224791,0.7223478206573863,0.7841568527052398,0.02628158490642286,0.6348404884338379
GradientBoosting,0.7867647058823529,0.786764705882353,0.7888176840644551,0.7867647058823529,0.7845760731627975,0.7177979639623627,0.7813662741082096,0.023047354379299417,1.9588773250579834
MLP_Small,0.7720588235294118,0.7720588235294117,0.7731711213225297,0.7720588235294118,0.7703410647220524,0.697323686927667,0.7343573988735279,0.02877678832847822,0.36180710792541504
KNN_7,0.7720588235294118,0.7720588235294118,0.7791942880967272,0.7720588235294118,0.7698201035605616,0.6994013218756441,0.7721539511862092,0.011979463557104808,0.08422183990478516
RidgeClassifier,0.7647058823529411,0.7647058823529411,0.7628417289903955,0.7647058823529411,0.7625207683925195,0.6870053865727263,0.7527607100187745,0.012359311600682214,0.027570009231567383
DecisionTree,0.7573529411764706,0.7573529411764706,0.7596134152585766,0.7573529411764706,0.7578774486383182,0.6768122030980053,0.6743300904591228,0.028038665974210966,0.043889522552490234
Perceptron,0.7573529411764706,0.7573529411764706,0.7854233120680488,0.7573529411764706,0.7453378137989084,0.6889115185625865,0.6217357910906298,0.07591263571773378,0.07479596138000488
AdaBoost,0.7536764705882353,0.7536764705882352,0.761497493734336,0.7536764705882353,0.7509959795321637,0.6754754005328467,0.7620029015190305,0.03399294877623807,0.3650546073913574
KNN_5,0.75,0.75,0.7514087288964019,0.75,0.7474994021706477,0.6684761989746444,0.7491082095920806,0.018435196532377157,0.08528614044189453
KNN_3,0.7463235294117647,0.7463235294117647,0.752038062825734,0.7463235294117647,0.7451191189691341,0.6638135735659829,0.7398873527905787,0.03457794866563117,0.08955621719360352
GaussianNB,0.7426470588235294,0.7426470588235294,0.7420454545454546,0.7426470588235294,0.7395662560046432,0.6585621404597121,0.7398702850315754,0.02172534655708085,0.027886152267456055
NearestCentroid,0.7279411764705882,0.7279411764705883,0.7260813912998619,0.7279411764705882,0.7234889483427359,0.6394134312891983,0.720489844683393,0.021796931580738147,0.1622915267944336
ExtraTree,0.7022058823529411,0.7022058823529412,0.7056604634190841,0.7022058823529411,0.7010647568147841,0.6045667841995186,0.6393155828639701,0.016996565976234227,0.01744365692138672
DummyMostFrequent,0.25,0.25,0.0625,0.25,0.1,0.0,0.24907834101382492,0.0004608294930875556,0.017429590225219727
DummyStratified,0.20588235294117646,0.20588235294117646,0.2022137684247733,0.20588235294117646,0.2029381276994082,-0.059044208372412546,0.2490740740740741,0.028224248959506874,0.015853404998779297
