mac,1,2,3,4,5,6,7,8,9,10,label,noise
e6:53:5c:2a:e8:e2,-50.0,-54.0,-37.0,-36.0,-35.0,-36.0,-37.0,-33.0,-32.0,-40.0,AA,True
76:64:61:f6:e6:14,-52.0,-42.0,-45.0,-48.0,-64.0,-47.0,-47.0,-53.0,-55.0,-50.0,AB,True
76:64:61:f6:e6:14,-45.0,-50.0,-40.0,-37.0,-47.0,-52.0,-52.0,-58.0,-50.0,-51.0,AB,True
76:64:61:f6:e6:14,-40.0,-60.0,-44.0,-47.0,-52.0,-52.0,-56.0,-60.0,-46.0,-39.0,AB,True
76:64:61:f6:e6:14,-38.0,-37.0,-37.0,-37.0,-51.0,-51.0,-54.0,-59.0,-58.0,-48.0,AB,True
76:64:61:f6:e6:14,-31.0,-37.0,-35.0,-47.0,-55.0,-54.0,-62.0,-57.0,-67.0,-61.0,AB,True
76:64:61:f6:e6:14,-38.0,-38.0,-50.0,-49.0,-47.0,-55.0,-58.0,-54.0,-47.0,-46.0,AB,True
76:64:61:f6:e6:14,-40.0,-39.0,-40.0,-41.0,-43.0,-53.0,-51.0,-58.0,-54.0,-54.0,AB,True
76:64:61:f6:e6:14,-39.0,-39.0,-35.0,-52.0,-57.0,-53.0,-58.0,-57.0,-51.0,-51.0,AB,True
76:64:61:f6:e6:14,-38.0,-45.0,-53.0,-47.0,-55.0,-51.0,-51.0,-52.0,-49.0,-48.0,AB,True
76:64:61:f6:e6:14,-38.0,-39.0,-39.0,-54.0,-57.0,-48.0,-56.0,-53.0,-57.0,-47.0,AB,True
76:64:61:f6:e6:14,-41.0,-41.0,-42.0,-50.0,-43.0,-52.0,-44.0,-50.0,-52.0,-52.0,AB,True
76:64:61:f6:e6:14,-50.0,-40.0,-41.0,-46.0,-49.0,-65.0,-52.0,-50.0,-62.0,-54.0,AB,True
76:64:61:f6:e6:14,-39.0,-37.0,-59.0,-55.0,-47.0,-49.0,-54.0,-54.0,-59.0,-47.0,AB,True
76:64:61:f6:e6:14,-43.0,-39.0,-38.0,-49.0,-48.0,-50.0,-46.0,-44.0,-54.0,-60.0,AB,True
76:64:61:f6:e6:14,-39.0,-35.0,-35.0,-37.0,-50.0,-47.0,-47.0,-47.0,-47.0,-59.0,AB,True
76:64:61:f6:e6:14,-40.0,-39.0,-36.0,-50.0,-54.0,-50.0,-53.0,-50.0,-55.0,-73.0,AB,True
76:64:61:f6:e6:14,-37.0,-38.0,-39.0,-49.0,-49.0,-52.0,-70.0,-59.0,-62.0,-54.0,AB,True
76:64:61:f6:e6:14,-40.0,-45.0,-39.0,-46.0,-52.0,-50.0,-40.0,-46.0,-43.0,-57.0,AB,True
76:64:61:f6:e6:14,-41.0,-42.0,-43.0,-50.0,-49.0,-47.0,-50.0,-45.0,-59.0,-52.0,AB,True
76:64:61:f6:e6:14,-36.0,-39.0,-44.0,-44.0,-49.0,-44.0,-55.0,-62.0,-53.0,-56.0,AB,True
76:64:61:f6:e6:14,-40.0,-42.0,-41.0,-47.0,-41.0,-42.0,-44.0,-55.0,-73.0,-77.0,AB,True
76:64:61:f6:e6:14,-60.0,-42.0,-39.0,-38.0,-53.0,-50.0,-49.0,-61.0,-65.0,-44.0,AB,True
76:64:61:f6:e6:14,-40.0,-37.0,-42.0,-62.0,-68.0,-48.0,-39.0,-48.0,-50.0,-48.0,AB,True
76:64:61:f6:e6:14,-43.0,-59.0,-38.0,-36.0,-47.0,-51.0,-62.0,-67.0,-59.0,-69.0,AB,True
76:64:61:f6:e6:14,-39.0,-53.0,-42.0,-50.0,-45.0,-63.0,-43.0,-55.0,-60.0,-57.0,AB,True
76:64:61:f6:e6:14,-43.0,-37.0,-39.0,-42.0,-49.0,-63.0,-56.0,-50.0,-61.0,-47.0,AB,True
76:64:61:f6:e6:14,-40.0,-40.0,-39.0,-43.0,-48.0,-56.0,-44.0,-49.0,-56.0,-55.0,AB,True
76:64:61:f6:e6:14,-45.0,-42.0,-60.0,-45.0,-55.0,-52.0,-45.0,-49.0,-46.0,-52.0,AB,True
76:64:61:f6:e6:14,-55.0,-56.0,-42.0,-45.0,-58.0,-51.0,-42.0,-47.0,-46.0,-53.0,AB,True
76:64:61:f6:e6:14,-44.0,-40.0,-42.0,-54.0,-58.0,-44.0,-44.0,-54.0,-47.0,-43.0,AB,True
04:b1:67:ac:8d:65,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,AA,True
04:b1:67:ac:8d:65,-43.0,-43.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,AA,True
04:b1:67:ac:8d:65,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-42.0,AA,True
04:b1:67:ac:8d:65,-29.0,-31.0,-31.0,-31.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,AA,True
04:b1:67:ac:8d:65,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-45.0,-45.0,AA,True
04:b1:67:ac:8d:65,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AA,True
04:b1:67:ac:8d:65,-35.0,-35.0,-35.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,AA,True
04:b1:67:ac:8d:65,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,-42.0,AA,True
04:b1:67:ac:8d:65,-50.0,-44.0,-37.0,-37.0,-37.0,-32.0,-32.0,-32.0,-32.0,-32.0,AA,True
04:b1:67:ac:8d:65,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-42.0,-37.0,AA,True
04:b1:67:ac:8d:65,-35.0,-35.0,-35.0,-38.0,-38.0,-40.0,-37.0,-37.0,-37.0,-37.0,AA,True
04:b1:67:ac:8d:65,-32.0,-32.0,-32.0,-32.0,-32.0,-32.0,-37.0,-26.0,-26.0,-26.0,AA,True
04:b1:67:ac:8d:65,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-40.0,-40.0,AA,True
04:b1:67:ac:8d:65,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-40.0,-38.0,AA,True
04:b1:67:ac:8d:65,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,AA,True
04:b1:67:ac:8d:65,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,-28.0,AA,True
04:b1:67:ac:8d:65,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AA,True
04:b1:67:ac:8d:65,-47.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,-70.0,AA,True
04:b1:67:ac:8d:65,-70.0,-70.0,-70.0,-70.0,-70.0,-35.0,-32.0,-32.0,-32.0,-32.0,AA,True
04:b1:67:ac:8d:65,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-43.0,AA,True
04:b1:67:ac:8d:65,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0,AA,True
