mac,1,2,3,4,5,6,7,8,9,10,label,noise
e6:53:5c:2a:e8:e2,-52.0,-49.0,-71.0,-53.0,-47.0,-51.0,-63.0,-43.0,-41.0,-60.0,BB,True
e6:53:5c:2a:e8:e2,-45.0,-37.0,-38.0,-37.0,-58.0,-43.0,-42.0,-42.0,-43.0,-42.0,BB,True
e6:53:5c:2a:e8:e2,-41.0,-49.0,-75.0,-48.0,-46.0,-42.0,-46.0,-40.0,-44.0,-51.0,BB,True
e6:53:5c:2a:e8:e2,-46.0,-61.0,-61.0,-64.0,-64.0,-44.0,-36.0,-36.0,-43.0,-41.0,BB,True
e6:53:5c:2a:e8:e2,-47.0,-37.0,-44.0,-43.0,-47.0,-52.0,-48.0,-47.0,-48.0,-43.0,BB,True
e6:53:5c:2a:e8:e2,-41.0,-41.0,-35.0,-36.0,-37.0,-40.0,-43.0,-42.0,-60.0,-72.0,BB,True
e6:53:5c:2a:e8:e2,-46.0,-42.0,-41.0,-42.0,-45.0,-53.0,-50.0,-57.0,-56.0,-52.0,BB,True
e6:53:5c:2a:e8:e2,-51.0,-54.0,-58.0,-54.0,-51.0,-49.0,-47.0,-43.0,-46.0,-52.0,BB,True
e6:53:5c:2a:e8:e2,-48.0,-52.0,-42.0,-57.0,-49.0,-53.0,-55.0,-51.0,-48.0,-56.0,BB,True
e6:53:5c:2a:e8:e2,-52.0,-52.0,-80.0,-71.0,-52.0,-47.0,-49.0,-56.0,-44.0,-46.0,BB,True
e6:53:5c:2a:e8:e2,-50.0,-40.0,-43.0,-64.0,-49.0,-49.0,-52.0,-49.0,-56.0,-46.0,BB,True
e6:53:5c:2a:e8:e2,-42.0,-43.0,-43.0,-49.0,-45.0,-36.0,-38.0,-46.0,-39.0,-46.0,BB,True
e6:53:5c:2a:e8:e2,-44.0,-42.0,-40.0,-43.0,-50.0,-41.0,-42.0,-45.0,-51.0,-46.0,BB,True
e6:53:5c:2a:e8:e2,-45.0,-50.0,-45.0,-58.0,-45.0,-47.0,-45.0,-50.0,-46.0,-44.0,BB,True
76:64:61:f6:e6:14,-47.0,-46.0,-44.0,-43.0,-37.0,-45.0,-41.0,-43.0,-43.0,-45.0,BA,True
76:64:61:f6:e6:14,-47.0,-44.0,-46.0,-44.0,-41.0,-42.0,-38.0,-42.0,-53.0,-56.0,BA,True
76:64:61:f6:e6:14,-50.0,-48.0,-48.0,-47.0,-46.0,-38.0,-38.0,-36.0,-55.0,-41.0,BA,True
76:64:61:f6:e6:14,-46.0,-52.0,-44.0,-42.0,-45.0,-39.0,-39.0,-37.0,-39.0,-49.0,BA,True
76:64:61:f6:e6:14,-51.0,-44.0,-42.0,-47.0,-41.0,-50.0,-48.0,-58.0,-50.0,-42.0,BA,True
76:64:61:f6:e6:14,-49.0,-44.0,-46.0,-51.0,-41.0,-40.0,-38.0,-36.0,-48.0,-52.0,BA,True
76:64:61:f6:e6:14,-50.0,-46.0,-44.0,-44.0,-44.0,-65.0,-46.0,-41.0,-56.0,-49.0,BA,True
76:64:61:f6:e6:14,-45.0,-46.0,-42.0,-42.0,-37.0,-48.0,-52.0,-48.0,-50.0,-41.0,BA,True
76:64:61:f6:e6:14,-48.0,-43.0,-49.0,-43.0,-41.0,-51.0,-50.0,-44.0,-43.0,-47.0,BA,True
76:64:61:f6:e6:14,-42.0,-43.0,-42.0,-40.0,-40.0,-38.0,-42.0,-66.0,-45.0,-47.0,BA,True
76:64:61:f6:e6:14,-65.0,-45.0,-44.0,-43.0,-38.0,-37.0,-40.0,-47.0,-63.0,-38.0,BA,True
