mac,1,2,3,4,5,6,7,8,9,10,label,noise
04:b1:67:ac:8d:65,-49.0,-47.0,-52.0,-39.0,-30.0,-43.0,-51.0,-40.0,-44.0,-46.0,BA,True
04:b1:67:ac:8d:65,-47.0,-47.0,-37.0,-49.0,-33.0,-48.0,-51.0,-46.0,-47.0,-43.0,BA,True
04:b1:67:ac:8d:65,-60.0,-51.0,-45.0,-61.0,-37.0,-48.0,-43.0,-47.0,-52.0,-41.0,BA,True
04:b1:67:ac:8d:65,-48.0,-54.0,-46.0,-49.0,-44.0,-40.0,-50.0,-46.0,-44.0,-41.0,BA,True
04:b1:67:ac:8d:65,-69.0,-40.0,-40.0,-52.0,-38.0,-42.0,-47.0,-43.0,-48.0,-43.0,BA,True
04:b1:67:ac:8d:65,-48.0,-48.0,-49.0,-51.0,-40.0,-49.0,-45.0,-45.0,-41.0,-52.0,BA,True
04:b1:67:ac:8d:65,-56.0,-50.0,-44.0,-53.0,-35.0,-38.0,-42.0,-45.0,-40.0,-38.0,BA,True
04:b1:67:ac:8d:65,-54.0,-42.0,-55.0,-54.0,-36.0,-53.0,-39.0,-47.0,-50.0,-44.0,BA,True
04:b1:67:ac:8d:65,-49.0,-48.0,-46.0,-58.0,-36.0,-41.0,-49.0,-47.0,-45.0,-37.0,BA,True
04:b1:67:ac:8d:65,-62.0,-59.0,-43.0,-49.0,-39.0,-37.0,-45.0,-49.0,-45.0,-44.0,BA,True
04:b1:67:ac:8d:65,-54.0,-47.0,-63.0,-57.0,-49.0,-39.0,-52.0,-46.0,-47.0,-38.0,BA,True
04:b1:67:ac:8d:65,-46.0,-40.0,-42.0,-49.0,-37.0,-49.0,-57.0,-52.0,-38.0,-37.0,BA,True
04:b1:67:ac:8d:65,-50.0,-57.0,-49.0,-50.0,-38.0,-38.0,-42.0,-40.0,-41.0,-42.0,BA,True
04:b1:67:ac:8d:65,-60.0,-59.0,-48.0,-56.0,-33.0,-44.0,-50.0,-43.0,-43.0,-40.0,BA,True
04:b1:67:ac:8d:65,-49.0,-48.0,-52.0,-46.0,-38.0,-44.0,-41.0,-53.0,-46.0,-53.0,BA,True
04:b1:67:ac:8d:65,-54.0,-56.0,-53.0,-53.0,-37.0,-36.0,-19.0,-32.0,-44.0,-41.0,BA,True
00:be:3b:9e:7f:14,-50.0,-38.0,-60.0,-41.0,-51.0,-51.0,-51.0,-47.0,-55.0,-58.0,AB,True
00:be:3b:9e:7f:14,-56.0,-56.0,-71.0,-49.0,-42.0,-63.0,-39.0,-49.0,-61.0,-43.0,AB,True
00:be:3b:9e:7f:14,-43.0,-49.0,-57.0,-45.0,-53.0,-36.0,-41.0,-47.0,-47.0,-49.0,AB,True
00:be:3b:9e:7f:14,-44.0,-58.0,-60.0,-56.0,-47.0,-48.0,-44.0,-55.0,-45.0,-45.0,AB,True
00:be:3b:9e:7f:14,-42.0,-49.0,-54.0,-43.0,-53.0,-50.0,-49.0,-46.0,-60.0,-54.0,AB,True
00:be:3b:9e:7f:14,-40.0,-49.0,-56.0,-58.0,-50.0,-44.0,-46.0,-49.0,-47.0,-52.0,AB,True
