mac,1,2,3,4,5,6,7,8,9,10,label,noise
e6:53:5c:2a:e8:e2,-45.0,-45.0,-45.0,-45.0,-47.0,-45.0,-45.0,-45.0,-48.0,-49.0,AA,False
e6:53:5c:2a:e8:e2,-44.0,-54.0,-42.0,-43.0,-43.0,-42.0,-46.0,-42.0,-43.0,-43.0,AA,False
e6:53:5c:2a:e8:e2,-46.0,-65.0,-48.0,-48.0,-52.0,-45.0,-44.0,-42.0,-45.0,-42.0,AA,False
e6:53:5c:2a:e8:e2,-40.0,-41.0,-41.0,-49.0,-48.0,-47.0,-43.0,-45.0,-44.0,-40.0,AA,False
e6:53:5c:2a:e8:e2,-47.0,-48.0,-52.0,-48.0,-47.0,-43.0,-46.0,-43.0,-44.0,-47.0,AA,False
e6:53:5c:2a:e8:e2,-42.0,-43.0,-47.0,-45.0,-41.0,-45.0,-48.0,-47.0,-48.0,-50.0,AA,False
e6:53:5c:2a:e8:e2,-40.0,-46.0,-48.0,-44.0,-48.0,-50.0,-45.0,-43.0,-45.0,-49.0,AA,False
e6:53:5c:2a:e8:e2,-43.0,-50.0,-42.0,-45.0,-42.0,-44.0,-46.0,-42.0,-44.0,-40.0,AA,False
e6:53:5c:2a:e8:e2,-45.0,-47.0,-39.0,-43.0,-39.0,-45.0,-47.0,-51.0,-58.0,-44.0,AA,False
e6:53:5c:2a:e8:e2,-38.0,-45.0,-47.0,-48.0,-51.0,-44.0,-47.0,-50.0,-46.0,-41.0,AA,False
e6:53:5c:2a:e8:e2,-42.0,-37.0,-43.0,-41.0,-40.0,-44.0,-45.0,-47.0,-49.0,-41.0,AA,False
2e:ad:62:53:35:66,-36.0,-50.0,-56.0,-63.0,-63.0,-62.0,-59.0,-61.0,-54.0,-48.0,AB,False
2e:ad:62:53:35:66,-44.0,-46.0,-46.0,-48.0,-55.0,-59.0,-64.0,-60.0,-57.0,-51.0,AB,False
2e:ad:62:53:35:66,-42.0,-46.0,-44.0,-39.0,-54.0,-55.0,-65.0,-51.0,-50.0,-61.0,AB,False
2e:ad:62:53:35:66,-40.0,-42.0,-42.0,-52.0,-51.0,-61.0,-57.0,-60.0,-67.0,-53.0,AB,False
2e:ad:62:53:35:66,-37.0,-38.0,-56.0,-65.0,-58.0,-58.0,-59.0,-60.0,-56.0,-55.0,AB,False
2e:ad:62:53:35:66,-37.0,-41.0,-45.0,-46.0,-55.0,-61.0,-58.0,-57.0,-63.0,-55.0,AB,False
2e:ad:62:53:35:66,-38.0,-37.0,-49.0,-69.0,-59.0,-66.0,-59.0,-62.0,-57.0,-57.0,AB,False
2e:ad:62:53:35:66,-37.0,-37.0,-37.0,-46.0,-48.0,-54.0,-58.0,-62.0,-62.0,-64.0,AB,False
2e:ad:62:53:35:66,-39.0,-36.0,-39.0,-39.0,-54.0,-59.0,-63.0,-60.0,-59.0,-59.0,AB,False
2e:ad:62:53:35:66,-39.0,-41.0,-40.0,-41.0,-56.0,-65.0,-59.0,-60.0,-62.0,-61.0,AB,False
2e:ad:62:53:35:66,-39.0,-36.0,-44.0,-57.0,-57.0,-62.0,-62.0,-55.0,-58.0,-59.0,AB,False
2e:ad:62:53:35:66,-34.0,-26.0,-33.0,-55.0,-55.0,-55.0,-54.0,-65.0,-56.0,-56.0,AB,False
2e:ad:62:53:35:66,-36.0,-51.0,-44.0,-44.0,-46.0,-59.0,-60.0,-55.0,-62.0,-69.0,AB,False
2e:ad:62:53:35:66,-37.0,-50.0,-37.0,-39.0,-50.0,-62.0,-64.0,-64.0,-58.0,-61.0,AB,False
2e:ad:62:53:35:66,-38.0,-42.0,-33.0,-48.0,-66.0,-60.0,-64.0,-63.0,-64.0,-55.0,AB,False
2e:ad:62:53:35:66,-40.0,-44.0,-45.0,-45.0,-55.0,-64.0,-65.0,-62.5,-62.5,-45.0,AB,False
2e:ad:62:53:35:66,-27.0,-27.0,-35.0,-54.0,-56.0,-57.0,-64.0,-59.0,-54.0,-46.0,AB,False
2e:ad:62:53:35:66,-38.0,-38.0,-36.0,-52.0,-65.0,-56.0,-64.0,-64.0,-58.0,-52.0,AB,False
2e:ad:62:53:35:66,-38.0,-49.0,-42.0,-43.0,-55.0,-58.0,-63.0,-65.0,-65.0,-63.0,AB,False
2e:ad:62:53:35:66,-36.0,-44.0,-38.0,-46.0,-55.0,-57.0,-63.0,-61.0,-65.0,-65.0,AB,False
2e:ad:62:53:35:66,-42.0,-39.0,-36.0,-50.0,-68.0,-68.0,-55.0,-58.0,-54.0,-59.0,AB,False
2e:ad:62:53:35:66,-39.0,-43.0,-44.0,-49.0,-53.0,-59.0,-57.0,-60.0,-56.0,-64.0,AB,False
2e:ad:62:53:35:66,-43.0,-40.0,-44.0,-38.0,-51.0,-55.0,-56.0,-56.0,-64.0,-62.0,AB,False
2e:ad:62:53:35:66,-37.0,-35.0,-40.0,-40.0,-40.0,-50.0,-57.0,-62.0,-60.0,-67.0,AB,False
2e:ad:62:53:35:66,-38.0,-39.0,-46.0,-38.0,-53.0,-50.0,-69.0,-64.0,-61.0,-63.0,AB,False
2e:ad:62:53:35:66,-38.0,-39.0,-38.0,-39.0,-46.0,-55.0,-66.0,-66.0,-62.0,-68.0,AB,False
2e:ad:62:53:35:66,-22.0,-32.0,-35.0,-50.0,-32.0,-56.0,-54.0,-57.0,-63.0,-49.0,AB,False
2e:ad:62:53:35:66,-43.0,-38.0,-41.0,-35.0,-54.0,-51.0,-66.0,-69.0,-61.0,-66.0,AB,False
2e:ad:62:53:35:66,-35.0,-45.0,-40.0,-39.0,-58.0,-43.0,-57.0,-57.0,-60.0,-61.0,AB,False
2e:ad:62:53:35:66,-52.0,-47.0,-41.0,-47.0,-37.0,-46.0,-60.0,-59.0,-59.0,-57.0,AB,False
