mac,1,2,3,4,5,6,7,8,9,10,label,noise
4e:9a:ff:cd:da:f3,-41.0,-36.0,-45.0,-61.0,-60.0,-60.0,-49.0,-49.0,-43.0,-43.0,AA,True
4e:9a:ff:cd:da:f3,-41.0,-38.0,-33.0,-48.0,-56.0,-57.0,-59.0,-49.0,-46.0,-50.0,AA,True
4e:9a:ff:cd:da:f3,-38.0,-36.0,-37.0,-36.0,-47.0,-46.0,-61.0,-53.0,-49.0,-46.0,AA,True
4e:9a:ff:cd:da:f3,-36.0,-39.0,-38.0,-37.0,-42.0,-48.0,-55.0,-55.0,-53.0,-51.0,AA,True
4e:9a:ff:cd:da:f3,-38.0,-43.0,-45.0,-36.0,-44.0,-51.0,-54.0,-60.0,-57.0,-49.0,AA,True
4e:9a:ff:cd:da:f3,-36.0,-41.0,-38.0,-39.0,-41.0,-56.0,-53.0,-59.0,-57.0,-51.0,AA,True
4e:9a:ff:cd:da:f3,-43.0,-35.0,-36.0,-43.0,-50.0,-51.0,-58.0,-50.0,-56.0,-47.0,AA,True
4e:9a:ff:cd:da:f3,-38.0,-34.0,-32.0,-37.0,-49.0,-64.0,-60.0,-55.0,-49.0,-44.0,AA,True
4e:9a:ff:cd:da:f3,-39.0,-42.0,-45.0,-44.0,-51.0,-53.0,-61.0,-52.0,-62.0,-53.0,AA,True
4e:9a:ff:cd:da:f3,-45.0,-43.0,-34.0,-51.0,-51.0,-63.0,-59.0,-48.0,-57.0,-47.0,AA,True
4e:9a:ff:cd:da:f3,-40.0,-40.0,-41.0,-42.0,-52.0,-53.0,-67.0,-58.0,-49.0,-45.0,AA,True
4e:9a:ff:cd:da:f3,-44.0,-40.0,-46.0,-46.0,-52.0,-68.0,-58.0,-50.0,-49.0,-46.0,AA,True
4e:9a:ff:cd:da:f3,-40.0,-41.0,-39.0,-38.0,-48.0,-54.0,-51.0,-59.0,-53.0,-54.0,AA,True
4e:9a:ff:cd:da:f3,-42.0,-41.0,-35.0,-51.0,-48.0,-59.0,-57.0,-56.0,-51.0,-52.0,AA,True
4e:9a:ff:cd:da:f3,-43.0,-38.0,-47.0,-39.0,-47.0,-56.0,-55.0,-59.0,-48.0,-44.0,AA,True
4e:9a:ff:cd:da:f3,-46.0,-38.0,-40.0,-38.0,-39.0,-53.0,-54.0,-62.0,-49.0,-46.0,AA,True
4e:9a:ff:cd:da:f3,-41.0,-42.0,-37.0,-42.0,-44.0,-52.0,-57.0,-61.0,-47.0,-62.0,AA,True
4e:9a:ff:cd:da:f3,-42.0,-43.0,-36.0,-41.0,-55.0,-61.0,-61.0,-58.0,-52.0,-50.0,AA,True
4e:9a:ff:cd:da:f3,-37.0,-48.0,-42.0,-37.0,-56.0,-52.0,-62.0,-52.0,-58.0,-52.0,AA,True
4e:9a:ff:cd:da:f3,-49.0,-40.0,-45.0,-44.0,-49.0,-55.0,-64.0,-58.0,-51.0,-54.0,AA,True
4e:9a:ff:cd:da:f3,-49.0,-40.0,-34.0,-47.0,-53.0,-45.0,-55.0,-56.0,-41.0,-49.0,AA,True
4e:9a:ff:cd:da:f3,-37.0,-38.0,-37.0,-40.0,-43.0,-59.0,-55.0,-57.0,-51.0,-49.0,AA,True
4e:9a:ff:cd:da:f3,-43.0,-40.0,-34.0,-41.0,-45.0,-62.0,-65.0,-70.0,-52.0,-53.0,AA,True
4e:9a:ff:cd:da:f3,-46.0,-39.0,-44.0,-35.0,-40.0,-47.0,-58.0,-59.0,-58.0,-49.0,AA,True
4e:9a:ff:cd:da:f3,-46.0,-38.0,-37.0,-56.0,-56.0,-54.0,-59.0,-58.0,-53.0,-46.0,AA,True
4e:9a:ff:cd:da:f3,-40.0,-36.0,-41.0,-38.0,-55.0,-57.0,-60.0,-55.0,-53.0,-52.0,AA,True
4e:9a:ff:cd:da:f3,-40.0,-38.0,-37.0,-42.0,-47.0,-52.0,-64.0,-60.0,-52.0,-50.0,AA,True
4e:9a:ff:cd:da:f3,-40.0,-37.0,-42.0,-44.0,-47.0,-56.0,-58.0,-56.0,-57.0,-47.0,AA,True
4e:9a:ff:cd:da:f3,-47.0,-40.0,-42.0,-43.0,-49.0,-60.0,-68.0,-62.0,-59.0,-49.0,AA,True
4e:9a:ff:cd:da:f3,-39.0,-42.0,-41.0,-41.0,-49.0,-53.0,-64.0,-60.0,-48.0,-51.0,AA,True
04:b1:67:ac:8d:65,-36.0,-44.0,-38.0,-42.0,-36.0,-35.0,-40.0,-37.0,-37.0,-40.0,AB,True
04:b1:67:ac:8d:65,-43.0,-36.0,-42.0,-36.0,-36.0,-39.0,-36.0,-36.0,-39.0,-37.0,AB,True
04:b1:67:ac:8d:65,-36.0,-35.0,-38.0,-37.0,-36.0,-36.0,-36.0,-35.0,-40.0,-37.0,AB,True
04:b1:67:ac:8d:65,-35.0,-36.0,-35.0,-39.0,-34.0,-36.0,-36.0,-35.0,-36.0,-34.0,AB,True
04:b1:67:ac:8d:65,-36.0,-36.0,-39.0,-36.0,-37.0,-35.0,-36.0,-37.0,-36.0,-35.0,AB,True
04:b1:67:ac:8d:65,-37.0,-37.0,-41.0,-37.0,-40.0,-35.0,-36.0,-35.0,-35.0,-38.0,AB,True
04:b1:67:ac:8d:65,-37.0,-34.0,-35.0,-38.0,-38.0,-38.0,-37.0,-38.0,-40.0,-37.0,AB,True
04:b1:67:ac:8d:65,-35.0,-36.0,-42.0,-43.0,-38.0,-40.0,-34.0,-36.0,-41.0,-36.0,AB,True
04:b1:67:ac:8d:65,-39.0,-35.0,-42.0,-42.0,-37.0,-40.0,-37.0,-36.0,-39.0,-37.0,AB,True
04:b1:67:ac:8d:65,-36.0,-37.0,-38.0,-38.0,-38.0,-36.0,-41.0,-38.0,-38.0,-38.0,AB,True
04:b1:67:ac:8d:65,-36.0,-37.0,-40.0,-36.0,-37.0,-39.0,-38.0,-35.0,-40.0,-36.0,AB,True
04:b1:67:ac:8d:65,-41.0,-36.0,-39.0,-38.0,-39.0,-38.0,-36.0,-36.0,-35.0,-37.0,AB,True
04:b1:67:ac:8d:65,-37.0,-40.0,-38.0,-39.0,-39.0,-37.0,-37.0,-37.0,-38.0,-40.0,AB,True
04:b1:67:ac:8d:65,-37.0,-37.0,-37.0,-38.0,-36.0,-38.0,-37.0,-36.0,-37.0,-37.0,AB,True
04:b1:67:ac:8d:65,-36.0,-37.0,-40.0,-39.0,-36.0,-39.0,-36.0,-36.0,-41.0,-35.0,AB,True
04:b1:67:ac:8d:65,-37.0,-38.0,-37.0,-40.0,-37.0,-37.0,-41.0,-37.0,-36.0,-41.0,AB,True
04:b1:67:ac:8d:65,-37.0,-36.0,-42.0,-36.0,-40.0,-36.0,-36.0,-40.0,-36.0,-37.0,AB,True
04:b1:67:ac:8d:65,-38.0,-40.0,-38.0,-36.0,-40.0,-36.0,-39.0,-37.0,-36.0,-40.0,AB,True
04:b1:67:ac:8d:65,-40.0,-36.0,-41.0,-38.0,-39.0,-36.0,-38.0,-37.0,-37.0,-39.0,AB,True
04:b1:67:ac:8d:65,-38.0,-39.0,-38.0,-41.0,-41.0,-37.0,-38.0,-37.0,-38.0,-39.0,AB,True
04:b1:67:ac:8d:65,-41.0,-37.0,-41.0,-38.0,-37.0,-37.0,-36.0,-39.0,-36.0,-36.0,AB,True
04:b1:67:ac:8d:65,-34.0,-37.0,-37.0,-39.0,-38.0,-36.0,-37.0,-38.0,-34.0,-38.0,AB,True
04:b1:67:ac:8d:65,-36.0,-37.0,-37.0,-42.0,-37.0,-39.0,-38.0,-37.0,-37.0,-36.0,AB,True
04:b1:67:ac:8d:65,-36.0,-35.0,-34.0,-36.0,-38.0,-36.0,-37.0,-38.0,-37.0,-40.0,AB,True
04:b1:67:ac:8d:65,-38.0,-39.0,-37.0,-35.0,-36.0,-36.0,-38.0,-36.0,-38.0,-39.0,AB,True
04:b1:67:ac:8d:65,-40.0,-36.0,-41.0,-38.0,-37.0,-40.0,-38.0,-40.0,-36.0,-37.0,AB,True
04:b1:67:ac:8d:65,-35.0,-42.0,-36.0,-42.0,-33.0,-34.0,-43.0,-36.0,-41.0,-37.0,AB,True
04:b1:67:ac:8d:65,-43.0,-40.0,-41.0,-38.0,-41.0,-39.0,-37.0,-38.0,-38.0,-37.0,AB,True
04:b1:67:ac:8d:65,-39.0,-37.0,-38.0,-38.0,-39.0,-40.0,-37.0,-38.0,-39.0,-37.0,AB,True
04:b1:67:ac:8d:65,-41.0,-36.0,-38.0,-36.0,-37.0,-37.0,-35.0,-39.0,-38.0,-38.0,AB,True
00:be:3b:9e:7f:14,-42.0,-64.0,-39.0,-49.0,-54.0,-59.0,-45.0,-50.0,-64.0,-60.0,AA,True
00:be:3b:9e:7f:14,-43.0,-58.0,-49.0,-52.0,-33.0,-43.0,-41.0,-59.0,-60.0,-61.0,AA,True
00:be:3b:9e:7f:14,-45.0,-58.0,-44.0,-44.0,-31.0,-41.0,-47.0,-44.0,-47.0,-61.0,AA,True
00:be:3b:9e:7f:14,-44.0,-42.0,-53.0,-54.0,-44.0,-44.0,-55.0,-43.0,-57.0,-48.0,AA,True
00:be:3b:9e:7f:14,-50.0,-52.0,-47.0,-45.0,-35.0,-36.0,-48.0,-42.0,-50.0,-62.0,AA,True
00:be:3b:9e:7f:14,-53.0,-45.0,-51.0,-47.0,-54.0,-32.0,-41.0,-44.0,-40.0,-51.0,AA,True
00:be:3b:9e:7f:14,-56.0,-55.0,-59.0,-53.0,-59.0,-45.0,-54.0,-53.0,-45.0,-59.0,AA,True
