mac,1,2,3,4,5,6,7,8,9,10,label,noise
4e:9a:ff:cd:da:f3,-51.0,-51.0,-51.0,-40.0,-35.0,-43.0,-43.0,-39.0,-42.0,-38.0,BB,True
4e:9a:ff:cd:da:f3,-57.0,-46.0,-58.0,-44.0,-42.0,-44.0,-34.0,-34.0,-37.0,-36.0,BB,True
4e:9a:ff:cd:da:f3,-46.0,-47.0,-45.0,-46.0,-43.0,-35.0,-38.0,-44.0,-42.0,-41.0,BB,True
4e:9a:ff:cd:da:f3,-49.0,-54.0,-49.0,-45.0,-48.0,-51.0,-42.0,-34.0,-36.0,-32.0,BB,True
4e:9a:ff:cd:da:f3,-47.0,-45.0,-50.0,-45.0,-43.0,-43.0,-36.0,-37.0,-41.0,-44.0,BB,True
4e:9a:ff:cd:da:f3,-52.0,-42.0,-44.0,-46.0,-50.0,-37.0,-38.0,-46.0,-40.0,-36.0,BB,True
4e:9a:ff:cd:da:f3,-53.0,-55.0,-49.0,-52.0,-48.0,-41.0,-33.0,-40.0,-50.0,-41.0,BB,True
4e:9a:ff:cd:da:f3,-56.0,-47.0,-54.0,-52.0,-43.0,-47.0,-42.0,-38.0,-39.0,-46.0,BB,True
4e:9a:ff:cd:da:f3,-50.0,-52.0,-49.0,-46.0,-44.0,-38.0,-35.0,-39.0,-44.0,-46.0,BB,True
4e:9a:ff:cd:da:f3,-53.0,-48.0,-47.0,-43.0,-58.0,-45.0,-47.0,-40.0,-47.0,-38.0,BB,True
4e:9a:ff:cd:da:f3,-58.0,-48.0,-46.0,-43.0,-50.0,-41.0,-40.0,-38.0,-40.0,-48.0,BB,True
4e:9a:ff:cd:da:f3,-61.0,-45.0,-46.0,-45.0,-46.0,-45.0,-41.0,-47.0,-35.0,-40.0,BB,True
4e:9a:ff:cd:da:f3,-49.0,-44.0,-45.0,-52.0,-44.0,-43.0,-40.0,-38.0,-44.0,-44.0,BB,True
4e:9a:ff:cd:da:f3,-61.0,-47.0,-46.0,-47.0,-56.0,-40.0,-34.0,-47.0,-49.0,-41.0,BB,True
4e:9a:ff:cd:da:f3,-59.0,-46.0,-58.0,-45.0,-50.0,-46.0,-48.0,-47.0,-38.0,-37.0,BB,True
4e:9a:ff:cd:da:f3,-48.0,-54.0,-54.0,-44.0,-50.0,-42.0,-38.0,-48.0,-42.0,-39.0,BB,True
4e:9a:ff:cd:da:f3,-67.0,-47.0,-48.0,-44.0,-53.0,-41.0,-40.0,-41.0,-44.0,-41.0,BB,True
4e:9a:ff:cd:da:f3,-47.0,-45.0,-45.0,-45.0,-50.0,-45.0,-35.0,-43.0,-41.0,-38.0,BB,True
4e:9a:ff:cd:da:f3,-53.0,-57.0,-52.0,-44.0,-49.0,-44.0,-43.0,-48.0,-43.0,-42.0,BB,True
4e:9a:ff:cd:da:f3,-55.0,-48.0,-60.0,-49.0,-56.0,-41.0,-37.0,-37.0,-51.0,-40.0,BB,True
4e:9a:ff:cd:da:f3,-56.0,-46.0,-53.0,-41.0,-39.0,-38.0,-37.0,-41.0,-43.0,-45.0,BB,True
4e:9a:ff:cd:da:f3,-51.0,-43.0,-54.0,-43.0,-44.0,-44.0,-34.0,-43.0,-39.0,-40.0,BB,True
4e:9a:ff:cd:da:f3,-51.0,-48.0,-46.0,-58.0,-52.0,-44.0,-42.0,-35.0,-39.0,-40.0,BB,True
4e:9a:ff:cd:da:f3,-55.0,-53.0,-46.0,-51.0,-43.0,-49.0,-38.0,-39.0,-43.0,-48.0,BB,True
4e:9a:ff:cd:da:f3,-52.0,-46.0,-44.0,-52.0,-45.0,-47.0,-40.0,-37.0,-35.0,-43.0,BB,True
4e:9a:ff:cd:da:f3,-59.0,-49.0,-46.0,-49.0,-44.0,-49.0,-50.0,-38.0,-54.0,-45.0,BB,True
4e:9a:ff:cd:da:f3,-50.0,-53.0,-53.0,-54.0,-49.0,-44.0,-42.0,-37.0,-43.0,-41.0,BB,True
4e:9a:ff:cd:da:f3,-52.0,-47.0,-43.0,-43.0,-44.0,-35.0,-47.0,-37.0,-45.0,-40.0,BB,True
4e:9a:ff:cd:da:f3,-58.0,-55.0,-50.0,-45.0,-47.0,-43.0,-38.0,-37.0,-38.0,-45.0,BB,True
4e:9a:ff:cd:da:f3,-52.0,-46.0,-47.0,-41.0,-41.0,-41.0,-35.0,-47.0,-44.0,-43.0,BB,True
04:b1:67:ac:8d:65,-37.0,-37.0,-37.0,-37.0,-65.0,-65.0,-65.0,-65.0,-65.0,-65.0,BA,True
04:b1:67:ac:8d:65,-65.0,-72.0,-72.0,-72.0,-66.0,-66.0,-55.0,-55.0,-55.0,-55.0,BA,True
04:b1:67:ac:8d:65,-56.0,-56.0,-56.0,-58.0,-64.0,-66.0,-66.0,-55.0,-52.0,-50.0,BA,True
04:b1:67:ac:8d:65,-63.0,-63.0,-61.0,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,-65.0,BA,True
04:b1:67:ac:8d:65,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,-59.0,BA,True
04:b1:67:ac:8d:65,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,BA,True
04:b1:67:ac:8d:65,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-54.0,BA,True
04:b1:67:ac:8d:65,-54.0,-58.0,-58.0,-58.0,-58.0,-66.0,-66.0,-66.0,-66.0,-66.0,BA,True
