mac,1,2,3,4,5,6,7,8,9,10,label,noise
00:be:3b:9e:7f:14,-39.0,-37.0,-36.0,-37.0,-37.0,-38.0,-37.0,-36.0,-37.0,-36.0,AA,True
00:be:3b:9e:7f:14,-38.0,-39.0,-37.0,-37.0,-37.0,-37.0,-36.0,-38.0,-38.0,-36.0,AA,True
00:be:3b:9e:7f:14,-37.0,-37.0,-37.0,-39.0,-37.0,-37.0,-37.0,-37.0,-39.0,-38.0,AA,True
00:be:3b:9e:7f:14,-37.0,-40.0,-40.0,-38.0,-38.0,-38.0,-39.0,-38.0,-37.0,-39.0,AA,True
00:be:3b:9e:7f:14,-39.0,-52.0,-37.0,-38.0,-38.0,-38.0,-52.0,-52.0,-38.0,-38.0,AA,True
00:be:3b:9e:7f:14,-38.0,-38.0,-39.0,-39.0,-38.0,-37.0,-38.0,-38.0,-40.0,-38.0,AA,True
00:be:3b:9e:7f:14,-37.0,-40.0,-39.0,-35.0,-37.0,-36.0,-36.0,-39.0,-38.0,-37.0,AA,True
5c:77:76:80:95:6f,-33.0,-34.0,-33.0,-35.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,AA,True
5c:77:76:80:95:6f,-36.0,-35.0,-35.0,-34.0,-35.0,-35.0,-34.0,-34.0,-35.0,-34.0,AA,True
5c:77:76:80:95:6f,-36.0,-35.0,-35.0,-36.0,-35.0,-36.0,-35.0,-36.0,-36.0,-35.0,AA,True
5c:77:76:80:95:6f,-36.0,-36.0,-36.0,-36.0,-36.0,-37.0,-37.0,-36.0,-36.0,-37.0,AA,True
5c:77:76:80:95:6f,-36.0,-35.0,-35.0,-35.0,-35.0,-36.0,-35.0,-35.0,-34.0,-35.0,AA,True
5c:77:76:80:95:6f,-36.0,-36.0,-36.0,-36.0,-37.0,-37.0,-36.0,-36.0,-37.0,-36.0,AA,True
5c:77:76:80:95:6f,-36.0,-37.0,-36.0,-36.0,-37.0,-37.0,-35.0,-36.0,-35.0,-36.0,AA,True
5c:77:76:80:95:6f,-37.0,-37.0,-36.0,-38.0,-37.0,-37.0,-36.0,-37.0,-36.0,-36.0,AA,True
5c:77:76:80:95:6f,-36.0,-34.0,-35.0,-36.0,-35.0,-36.0,-35.0,-36.0,-35.0,-36.0,AA,True
5c:77:76:80:95:6f,-37.0,-37.0,-36.0,-37.0,-36.0,-37.0,-37.0,-37.0,-37.0,-37.0,AA,True
5c:77:76:80:95:6f,-35.0,-36.0,-35.0,-35.0,-36.0,-35.0,-35.0,-35.0,-36.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-35.0,-34.0,-35.0,-34.0,-35.0,-35.0,-34.0,-34.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0,-37.0,-36.0,-36.0,AA,True
5c:77:76:80:95:6f,-36.0,-36.0,-36.0,-37.0,-36.0,-35.0,-36.0,-35.0,-35.0,-35.0,AA,True
5c:77:76:80:95:6f,-36.0,-36.0,-36.0,-37.0,-36.0,-36.0,-37.0,-36.0,-35.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-35.0,-36.0,-36.0,-36.0,-36.0,-35.0,-35.0,-35.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-36.0,-36.0,-35.0,-34.0,-34.0,-35.0,-35.0,-35.0,-34.0,AA,True
5c:77:76:80:95:6f,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-35.0,-36.0,-34.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-34.0,-34.0,-34.0,-35.0,-34.0,-35.0,-36.0,-35.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-36.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,-34.0,AA,True
5c:77:76:80:95:6f,-34.0,-35.0,-34.0,-36.0,-35.0,-35.0,-35.0,-36.0,-35.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-34.0,-35.0,-34.0,-34.0,-34.0,-34.0,-35.0,-34.0,-34.0,AA,True
5c:77:76:80:95:6f,-34.0,-33.0,-34.0,-34.0,-35.0,-35.0,-34.0,-34.0,-35.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-35.0,-33.0,-34.0,-34.0,-33.0,-33.0,-33.0,-33.0,-34.0,AA,True
5c:77:76:80:95:6f,-34.0,-33.0,-34.0,-34.0,-34.0,-34.0,-35.0,-34.0,-34.0,-35.0,AA,True
5c:77:76:80:95:6f,-33.0,-34.0,-33.0,-33.0,-34.0,-34.0,-33.0,-35.0,-33.0,-34.0,AA,True
5c:77:76:80:95:6f,-34.0,-34.0,-35.0,-34.0,-33.0,-34.0,-34.0,-34.0,-34.0,-35.0,AA,True
5c:77:76:80:95:6f,-35.0,-34.0,-34.0,-34.0,-34.0,-35.0,-34.0,-34.0,-34.0,-35.0,AA,True
5c:77:76:80:95:6f,-34.0,-34.0,-33.0,-33.0,-35.0,-34.0,-33.0,-34.0,-34.0,-34.0,AA,True
5c:77:76:80:95:6f,-34.0,-35.0,-34.0,-35.0,-35.0,-34.0,-33.0,-33.0,-34.0,-34.0,AA,True
6e:7c:a5:0f:91:c6,-59.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AA,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-52.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,AA,True
6e:7c:a5:0f:91:c6,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,AA,True
6e:7c:a5:0f:91:c6,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-60.0,-59.0,-57.0,-59.0,-56.0,-57.0,-60.0,-63.0,-63.0,-63.0,AA,True
6e:7c:a5:0f:91:c6,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,AA,True
6e:7c:a5:0f:91:c6,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,AA,True
6e:7c:a5:0f:91:c6,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,-55.0,AA,True
6e:7c:a5:0f:91:c6,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-53.0,-53.0,-53.0,AA,True
6e:7c:a5:0f:91:c6,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0,AA,True
6e:7c:a5:0f:91:c6,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,AA,True
6e:7c:a5:0f:91:c6,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,-57.0,AA,True
6e:7c:a5:0f:91:c6,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,AA,True
6e:7c:a5:0f:91:c6,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,AA,True
6e:7c:a5:0f:91:c6,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,AA,True
6e:7c:a5:0f:91:c6,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,-63.0,AA,True
6e:7c:a5:0f:91:c6,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,AA,True
6e:7c:a5:0f:91:c6,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-56.0,-45.0,-45.0,-45.0,AA,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AA,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-45.0,-45.0,-45.0,-45.0,AA,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AA,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,AA,True
6e:7c:a5:0f:91:c6,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,-45.0,AA,True
f6:12:7b:46:29:86,-44.0,-51.0,-47.0,-48.0,-50.0,-46.0,-51.0,-46.0,-47.0,-46.0,BB,True
f6:12:7b:46:29:86,-54.0,-55.0,-52.0,-46.0,-46.0,-56.0,-48.0,-52.0,-48.0,-47.0,BB,True
f6:12:7b:46:29:86,-47.0,-44.0,-52.0,-46.0,-45.0,-53.0,-60.0,-50.0,-49.0,-43.0,BB,True
f6:12:7b:46:29:86,-56.0,-49.0,-52.0,-47.0,-51.0,-56.0,-57.0,-50.0,-54.0,-51.0,BB,True
f6:12:7b:46:29:86,-48.0,-49.0,-43.0,-46.0,-49.0,-53.0,-57.0,-51.0,-55.0,-57.0,BB,True
f6:12:7b:46:29:86,-54.0,-48.0,-52.0,-47.0,-47.0,-48.0,-54.0,-49.0,-55.0,-55.0,BB,True
f6:12:7b:46:29:86,-49.0,-49.0,-48.0,-48.0,-46.0,-56.0,-49.0,-45.0,-41.0,-51.0,BB,True
f6:12:7b:46:29:86,-42.0,-53.0,-53.0,-44.0,-60.0,-48.0,-50.0,-56.0,-53.0,-55.0,BB,True
f6:12:7b:46:29:86,-60.0,-49.0,-45.0,-48.0,-48.0,-45.0,-47.0,-47.0,-49.0,-58.0,BB,True
f6:12:7b:46:29:86,-54.0,-51.0,-47.0,-45.0,-57.0,-53.0,-57.0,-51.0,-56.0,-50.0,BB,True
f6:12:7b:46:29:86,-45.0,-50.0,-59.0,-53.0,-51.0,-49.0,-53.0,-46.0,-56.0,-50.0,BB,True
f6:12:7b:46:29:86,-49.0,-47.0,-57.0,-49.0,-55.0,-49.0,-58.0,-57.0,-50.0,-51.0,BB,True
f6:12:7b:46:29:86,-46.0,-53.0,-50.0,-52.0,-50.0,-48.0,-49.0,-49.0,-53.0,-44.0,BB,True
f6:12:7b:46:29:86,-44.0,-49.0,-52.0,-49.0,-50.0,-61.0,-53.0,-50.0,-50.0,-53.0,BB,True
f6:12:7b:46:29:86,-49.0,-56.0,-50.0,-54.0,-46.0,-54.0,-52.0,-54.0,-49.0,-49.0,BB,True
f6:12:7b:46:29:86,-55.0,-46.0,-50.0,-55.0,-51.0,-50.0,-50.0,-56.0,-44.0,-55.0,BB,True
f6:12:7b:46:29:86,-52.0,-49.0,-59.0,-57.0,-54.0,-54.0,-53.0,-58.0,-51.0,-47.0,BB,True
f6:12:7b:46:29:86,-49.0,-56.0,-54.0,-57.0,-52.0,-52.0,-52.0,-51.0,-57.0,-56.0,BB,True
f6:12:7b:46:29:86,-52.0,-54.0,-52.0,-47.0,-47.0,-50.0,-48.0,-48.0,-51.0,-45.0,BB,True
f6:12:7b:46:29:86,-50.0,-44.0,-43.0,-53.0,-65.0,-46.0,-50.0,-46.0,-48.0,-52.0,BB,True
f6:12:7b:46:29:86,-54.0,-53.0,-48.0,-58.0,-54.0,-45.0,-47.0,-51.0,-49.0,-51.0,BB,True
f6:12:7b:46:29:86,-44.0,-49.0,-50.0,-48.0,-49.0,-49.0,-48.0,-48.0,-48.0,-51.0,BB,True
f6:12:7b:46:29:86,-50.0,-49.0,-53.0,-48.0,-54.0,-53.0,-47.0,-49.0,-54.0,-52.0,BB,True
f6:12:7b:46:29:86,-46.0,-52.0,-43.0,-46.0,-47.0,-55.0,-50.0,-45.0,-55.0,-43.0,BB,True
f6:12:7b:46:29:86,-56.0,-51.0,-52.0,-49.0,-51.0,-50.0,-54.0,-51.0,-47.0,-50.0,BB,True
f6:12:7b:46:29:86,-50.0,-47.0,-47.0,-43.0,-53.0,-47.0,-50.0,-47.0,-44.0,-47.0,BB,True
f6:12:7b:46:29:86,-42.0,-46.0,-52.0,-54.0,-50.0,-47.0,-47.0,-49.0,-49.0,-52.0,BB,True
f6:12:7b:46:29:86,-51.0,-49.0,-54.0,-46.0,-53.0,-51.0,-49.0,-54.0,-48.0,-44.0,BB,True
f6:12:7b:46:29:86,-51.0,-46.0,-43.0,-43.0,-39.0,-53.0,-46.0,-47.0,-48.0,-43.0,BB,True
