mac,1,2,3,4,5,6,7,8,9,10,label,noise
2e:ad:62:53:35:66,-67.0,-65.0,-63.0,-51.0,-51.0,-42.0,-47.0,-40.0,-40.0,-40.0,BA,False
2e:ad:62:53:35:66,-60.0,-60.0,-59.0,-55.0,-55.0,-53.0,-50.0,-56.0,-44.0,-34.0,BA,False
2e:ad:62:53:35:66,-60.0,-68.0,-55.0,-49.0,-55.0,-45.0,-41.0,-36.0,-53.0,-47.0,BA,False
2e:ad:62:53:35:66,-56.0,-63.0,-58.0,-48.0,-48.0,-48.0,-48.0,-41.0,-40.0,-40.0,BA,False
2e:ad:62:53:35:66,-62.0,-63.0,-53.0,-53.0,-52.0,-56.0,-52.0,-52.0,-36.0,-38.0,BA,False
2e:ad:62:53:35:66,-59.0,-50.0,-53.0,-44.0,-44.0,-43.0,-37.0,-44.0,-44.0,-52.0,BA,False
2e:ad:62:53:35:66,-58.0,-51.0,-58.0,-49.0,-47.0,-47.0,-51.0,-42.0,-40.0,-48.0,BA,False
2e:ad:62:53:35:66,-54.0,-56.0,-57.0,-57.0,-43.0,-44.0,-37.0,-33.0,-33.0,-50.0,BA,False
2e:ad:62:53:35:66,-60.0,-57.0,-57.0,-49.0,-50.0,-37.0,-37.0,-42.0,-46.0,-46.0,BA,False
e6:53:5c:2a:e8:e2,-59.0,-56.0,-59.0,-62.0,-61.0,-62.0,-55.0,-55.0,-59.0,-53.0,BB,False
e6:53:5c:2a:e8:e2,-50.0,-50.0,-54.0,-56.0,-49.0,-50.0,-58.0,-56.0,-53.0,-58.0,BB,False
e6:53:5c:2a:e8:e2,-60.0,-59.0,-59.0,-61.0,-64.0,-61.0,-60.0,-50.0,-51.0,-60.0,BB,False
e6:53:5c:2a:e8:e2,-52.0,-56.0,-54.0,-53.0,-51.0,-50.0,-51.0,-60.0,-46.0,-50.0,BB,False
e6:53:5c:2a:e8:e2,-57.0,-60.0,-54.0,-58.0,-55.0,-58.0,-61.0,-55.0,-54.0,-59.0,BB,False
e6:53:5c:2a:e8:e2,-53.0,-50.0,-54.0,-52.0,-55.0,-52.0,-68.0,-52.0,-49.0,-53.0,BB,False
e6:53:5c:2a:e8:e2,-52.0,-58.0,-49.0,-52.0,-62.0,-60.0,-56.0,-56.0,-61.0,-56.0,BB,False
e6:53:5c:2a:e8:e2,-56.0,-58.0,-58.0,-56.0,-54.0,-58.0,-56.0,-58.0,-59.0,-61.0,BB,False
e6:53:5c:2a:e8:e2,-52.0,-50.0,-51.0,-52.0,-56.0,-54.0,-49.0,-53.0,-55.0,-57.0,BB,False
e6:53:5c:2a:e8:e2,-57.0,-59.0,-56.0,-55.0,-63.0,-59.0,-59.0,-62.0,-57.0,-53.0,BB,False
e6:53:5c:2a:e8:e2,-55.0,-56.0,-60.0,-64.0,-55.0,-59.0,-52.0,-53.0,-54.0,-56.0,BB,False
e6:53:5c:2a:e8:e2,-50.0,-50.0,-57.0,-54.0,-54.0,-62.0,-54.0,-54.0,-52.0,-56.0,BB,False
e6:53:5c:2a:e8:e2,-58.0,-60.0,-58.0,-58.0,-58.0,-61.0,-63.0,-60.0,-62.0,-62.0,BB,False
e6:53:5c:2a:e8:e2,-60.0,-52.0,-57.0,-58.0,-59.0,-56.0,-58.0,-54.0,-52.0,-56.0,BB,False
e6:53:5c:2a:e8:e2,-50.0,-50.0,-49.0,-51.0,-52.0,-51.0,-59.0,-55.0,-53.0,-56.0,BB,False
e6:53:5c:2a:e8:e2,-61.0,-54.0,-61.0,-57.0,-56.0,-56.0,-56.0,-55.0,-56.0,-57.0,BB,False
e6:53:5c:2a:e8:e2,-52.0,-54.0,-50.0,-55.0,-53.0,-56.0,-54.0,-54.0,-51.0,-58.0,BB,False
e6:53:5c:2a:e8:e2,-55.0,-61.0,-64.0,-56.0,-62.0,-61.0,-58.0,-58.0,-58.0,-54.0,BB,False
e6:53:5c:2a:e8:e2,-55.0,-53.0,-56.0,-58.0,-56.0,-57.0,-56.0,-56.0,-54.0,-50.0,BB,False
e6:53:5c:2a:e8:e2,-53.0,-54.0,-53.0,-52.0,-53.0,-53.0,-57.0,-55.0,-58.0,-62.0,BB,False
e6:53:5c:2a:e8:e2,-55.0,-54.0,-58.0,-60.0,-54.0,-54.0,-56.0,-61.0,-62.0,-57.0,BB,False
e6:53:5c:2a:e8:e2,-50.0,-52.0,-48.0,-48.0,-51.0,-53.0,-57.0,-50.0,-56.0,-57.0,BB,False
e6:53:5c:2a:e8:e2,-59.0,-56.0,-56.0,-56.0,-53.0,-54.0,-54.0,-57.0,-52.0,-58.0,BB,False
e6:53:5c:2a:e8:e2,-50.0,-54.0,-50.0,-53.0,-55.0,-59.0,-51.0,-47.0,-50.0,-54.0,BB,False
e6:53:5c:2a:e8:e2,-48.0,-49.0,-47.0,-52.0,-54.0,-58.0,-56.0,-59.0,-50.0,-51.0,BB,False
e6:53:5c:2a:e8:e2,-47.0,-47.0,-47.0,-48.0,-51.0,-52.0,-51.0,-58.0,-54.0,-54.0,BB,False
e6:53:5c:2a:e8:e2,-58.0,-57.0,-60.0,-60.0,-55.0,-55.0,-56.0,-54.0,-57.0,-57.0,BB,False
e6:53:5c:2a:e8:e2,-55.0,-56.0,-56.0,-53.0,-56.0,-53.0,-56.0,-54.0,-52.0,-56.0,BB,False
e6:53:5c:2a:e8:e2,-57.0,-59.0,-57.0,-55.0,-60.0,-51.0,-58.0,-54.0,-54.0,-54.0,BB,False
e6:53:5c:2a:e8:e2,-47.0,-52.0,-52.0,-52.0,-54.0,-54.0,-53.0,-53.0,-52.0,-54.0,BB,False
