Classifier,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC,CV_Mean,CV_Std,Train_Time_s,AA_precision,AA_recall,AA_f1,AA_support,BB_precision,BB_recall,BB_f1,BB_support,BA_precision,BA_recall,BA_f1,BA_support,AB_precision,AB_recall,AB_f1,AB_support,Confusion_Matrix,CM_AA_pred_AA,CM_AA_pred_BB,CM_AA_pred_BA,CM_AA_pred_AB,CM_BB_pred_AA,CM_BB_pred_BB,CM_BB_pred_BA,CM_BB_pred_AB,CM_BA_pred_AA,CM_BA_pred_BB,CM_BA_pred_BA,CM_BA_pred_AB,CM_AB_pred_AA,CM_AB_pred_BB,CM_AB_pred_BA,CM_AB_pred_AB,FeatImp_1,FeatImp_2,FeatImp_3,FeatImp_4,FeatImp_5,FeatImp_6,FeatImp_7,FeatImp_8,FeatImp_9,FeatImp_10
SVC_Linear,0.8208333333333333,0.8208333333333333,0.8276192374876585,0.8208333333333333,0.8218156073478412,0.7628258650011055,0.8085678446771378,0.025413972554732617,0.20762991905212402,0.8214285714285714,0.7666666666666667,0.7931034482758621,60.0,0.9122807017543859,0.8666666666666667,0.8888888888888888,60.0,0.8545454545454545,0.7833333333333333,0.8173913043478261,60.0,0.7222222222222222,0.8666666666666667,0.7878787878787878,60.0,"[[46, 4, 5, 5], [4, 52, 0, 4], [1, 1, 47, 11], [5, 0, 3, 52]]",46,4,5,5,4,52,0,4,1,1,47,11,5,0,3,52,0.870047383038231,0.761952367105125,0.26620149718628977,0.14430221576553412,0.3125723905014231,0.1958871048545533,0.345787927715773,0.2369341104757063,0.3682501959059941,0.577492610953548
MLP_Large,0.8125,0.8125,0.8220099807599808,0.8125,0.8136040897679815,0.7526353531584874,0.790799520069808,0.03406034989706974,1.0961551666259766,0.8148148148148148,0.7333333333333333,0.7719298245614035,60.0,0.9272727272727272,0.85,0.8869565217391304,60.0,0.8392857142857143,0.7833333333333333,0.8103448275862069,60.0,0.7066666666666667,0.8833333333333333,0.7851851851851852,60.0,"[[44, 3, 6, 7], [5, 51, 0, 4], [1, 1, 47, 11], [4, 0, 3, 53]]",44,3,6,7,5,51,0,4,1,1,47,11,4,0,3,53,,,,,,,,,,
LinearSVC,0.8125,0.8125,0.8193384169354285,0.8125,0.8131541660953426,0.7518995534240904,0.7960296684118674,0.03594064893941106,0.2740623950958252,0.8245614035087719,0.7833333333333333,0.8034188034188035,60.0,0.8983050847457628,0.8833333333333333,0.8907563025210085,60.0,0.8461538461538461,0.7333333333333333,0.7857142857142857,60.0,0.7083333333333334,0.85,0.7727272727272727,60.0,"[[47, 3, 4, 6], [4, 53, 0, 3], [3, 1, 44, 12], [3, 2, 4, 51]]",47,3,4,6,4,53,0,3,3,1,44,12,3,2,4,51,,,,,,,,,,
NuSVC,0.8125,0.8125,0.8210827971758355,0.8125,0.8129700678708754,0.7527406438423702,0.8075207242582898,0.024499354752230043,0.2772634029388428,0.8148148148148148,0.7333333333333333,0.7719298245614035,60.0,0.9137931034482759,0.8833333333333333,0.8983050847457628,60.0,0.8490566037735849,0.75,0.7964601769911505,60.0,0.7066666666666667,0.8833333333333333,0.7851851851851852,60.0,"[[44, 4, 5, 7], [4, 53, 0, 3], [2, 1, 45, 12], [4, 0, 3, 53]]",44,4,5,7,4,53,0,3,2,1,45,12,4,0,3,53,,,,,,,,,,
LDA,0.8125,0.8125,0.8222843583994343,0.8125,0.8134591142931793,0.7526704451437336,0.7981348167539266,0.029778637570541843,0.027420759201049805,0.7966101694915254,0.7833333333333333,0.7899159663865546,60.0,0.9298245614035088,0.8833333333333333,0.905982905982906,60.0,0.86,0.7166666666666667,0.7818181818181819,60.0,0.7027027027027027,0.8666666666666667,0.7761194029850746,60.0,"[[47, 3, 4, 6], [4, 53, 0, 3], [3, 1, 43, 13], [5, 0, 3, 52]]",47,3,4,6,4,53,0,3,3,1,43,13,5,0,3,52,1.316488265991211,0.6357075572013855,0.4133574366569519,0.22573904693126678,0.546802282333374,0.42543917894363403,0.22863294184207916,0.2642575204372406,0.38423436880111694,0.5852794647216797
LogisticRegression_L1,0.8125,0.8125,0.8196874757291444,0.8125,0.8131455544801189,0.7520745480859484,0.8096204188481677,0.022135903375525352,0.08526754379272461,0.8035714285714286,0.75,0.7758620689655172,60.0,0.9137931034482759,0.8833333333333333,0.8983050847457628,60.0,0.8490566037735849,0.75,0.7964601769911505,60.0,0.7123287671232876,0.8666666666666667,0.7819548872180451,60.0,"[[45, 4, 5, 6], [4, 53, 0, 3], [2, 1, 45, 12], [5, 0, 3, 52]]",45,4,5,6,4,53,0,3,2,1,45,12,5,0,3,52,0.9970737099647522,0.5280519723892212,0.2693351209163666,0.15779924392700195,0.43937456607818604,0.26331380009651184,0.17665724456310272,0.21902035176753998,0.34034138917922974,0.4973340630531311
KNN_3,0.8083333333333333,0.8083333333333333,0.814198453296814,0.8083333333333333,0.8070441003748774,0.7472344854292303,0.7468368237347296,0.02641346266340702,0.15942001342773438,0.7818181818181819,0.7166666666666667,0.7478260869565218,60.0,0.8852459016393442,0.9,0.8925619834710744,60.0,0.86,0.7166666666666667,0.7818181818181819,60.0,0.7297297297297297,0.9,0.8059701492537313,60.0,"[[43, 3, 6, 8], [5, 54, 0, 1], [5, 1, 43, 11], [2, 3, 1, 54]]",43,3,6,8,5,54,0,1,5,1,43,11,2,3,1,54,,,,,,,,,,
LogisticRegression_ElasticNet,0.8083333333333333,0.8083333333333333,0.8150446269025998,0.8083333333333333,0.809446264328005,0.7459828937315326,0.8096313263525305,0.020492283502208913,0.09900021553039551,0.7931034482758621,0.7666666666666667,0.7796610169491526,60.0,0.9137931034482759,0.8833333333333333,0.8983050847457628,60.0,0.8490566037735849,0.75,0.7964601769911505,60.0,0.704225352112676,0.8333333333333334,0.7633587786259542,60.0,"[[46, 3, 5, 6], [4, 53, 0, 3], [2, 1, 45, 12], [6, 1, 3, 50]]",46,3,5,6,4,53,0,3,2,1,45,12,6,1,3,50,0.9896305203437805,0.5313783288002014,0.28729626536369324,0.17953616380691528,0.45176392793655396,0.26673296093940735,0.18295255303382874,0.23030483722686768,0.3592755198478699,0.502597987651825
LogisticRegression_L2,0.8041666666666667,0.8041666666666667,0.8100574712643679,0.8041666666666667,0.8053214849378989,0.7401234576510471,0.8064954188481674,0.02469301199717911,0.06036233901977539,0.7931034482758621,0.7666666666666667,0.7796610169491526,60.0,0.9137931034482759,0.8833333333333333,0.8983050847457628,60.0,0.8333333333333334,0.75,0.7894736842105263,60.0,0.7,0.8166666666666667,0.7538461538461538,60.0,"[[46, 3, 5, 6], [4, 53, 0, 3], [2, 1, 45, 12], [6, 1, 4, 49]]",46,3,5,6,4,53,0,3,2,1,45,12,6,1,4,49,0.9828891754150391,0.5345422625541687,0.3047623336315155,0.2005789875984192,0.46400508284568787,0.28146812319755554,0.2397879809141159,0.2424255609512329,0.37620100378990173,0.5082467198371887
MLP_L2,0.8,0.8,0.8084552818374264,0.8,0.8013661641206923,0.7353275496149551,0.7824280104712042,0.03994618795079344,0.7007172107696533,0.7931034482758621,0.7666666666666667,0.7796610169491526,60.0,0.9272727272727272,0.85,0.8869565217391304,60.0,0.8148148148148148,0.7333333333333333,0.7719298245614035,60.0,0.6986301369863014,0.85,0.7669172932330827,60.0,"[[46, 3, 5, 6], [6, 51, 0, 3], [2, 1, 44, 13], [4, 0, 5, 51]]",46,3,5,6,6,51,0,3,2,1,44,13,4,0,5,51,,,,,,,,,,
RidgeClassifier,0.8,0.7999999999999999,0.8049713233492977,0.8,0.8011761812112372,0.734166541335922,0.7541666666666667,0.043642253955973195,0.02908468246459961,0.7903225806451613,0.8166666666666667,0.8032786885245902,60.0,0.8947368421052632,0.85,0.8717948717948718,60.0,0.8333333333333334,0.75,0.7894736842105263,60.0,0.7014925373134329,0.7833333333333333,0.7401574803149606,60.0,"[[49, 3, 2, 6], [6, 51, 0, 3], [3, 1, 45, 11], [4, 2, 7, 47]]",49,3,2,6,6,51,0,3,3,1,45,11,4,2,7,47,0.24596522748470306,0.10977083444595337,0.11342673003673553,0.03785522282123566,0.11220099776983261,0.08723381161689758,0.04302971810102463,0.06472107023000717,0.060902971774339676,0.13872089982032776
MLP_Medium,0.8,0.8,0.8084552818374264,0.8,0.8013661641206923,0.7353275496149551,0.7824280104712042,0.03994618795079344,0.6968011856079102,0.7931034482758621,0.7666666666666667,0.7796610169491526,60.0,0.9272727272727272,0.85,0.8869565217391304,60.0,0.8148148148148148,0.7333333333333333,0.7719298245614035,60.0,0.6986301369863014,0.85,0.7669172932330827,60.0,"[[46, 3, 5, 6], [6, 51, 0, 3], [2, 1, 44, 13], [4, 0, 5, 51]]",46,3,5,6,6,51,0,3,2,1,44,13,4,0,5,51,,,,,,,,,,
KNN_5,0.7958333333333333,0.7958333333333333,0.8092822229122053,0.7958333333333333,0.7952680976436108,0.7326615048673099,0.7761234729493893,0.02836240587993816,0.0652627944946289,0.7857142857142857,0.7333333333333333,0.7586206896551724,60.0,0.8983050847457628,0.8833333333333333,0.8907563025210085,60.0,0.8695652173913043,0.6666666666666666,0.7547169811320755,60.0,0.6835443037974683,0.9,0.7769784172661871,60.0,"[[44, 5, 4, 7], [4, 53, 0, 3], [4, 1, 40, 15], [4, 0, 2, 54]]",44,5,4,7,4,53,0,3,4,1,40,15,4,0,2,54,,,,,,,,,,
SGDClassifier,0.7833333333333333,0.7833333333333332,0.7929853964250382,0.7833333333333333,0.7852931876999616,0.7130780900370474,0.7395342495636997,0.03169684171611131,0.07403016090393066,0.8035714285714286,0.75,0.7758620689655172,60.0,0.8867924528301887,0.7833333333333333,0.831858407079646,60.0,0.8103448275862069,0.7833333333333333,0.7966101694915254,60.0,0.6712328767123288,0.8166666666666667,0.7368421052631579,60.0,"[[45, 3, 5, 7], [6, 47, 0, 7], [2, 1, 47, 10], [3, 2, 6, 49]]",45,3,5,7,6,47,0,7,2,1,47,10,3,2,6,49,1.8429352045059204,0.7277387380599976,0.8862479329109192,0.5665847063064575,0.8753687143325806,0.5898037552833557,0.4850015640258789,0.5353552103042603,0.5578385591506958,1.0830700397491455
SVC_Poly,0.7833333333333333,0.7833333333333333,0.8196428294354561,0.7833333333333333,0.784723815364029,0.7238052443082812,0.7583660558464225,0.020538213792185966,0.2620513439178467,0.7962962962962963,0.7166666666666667,0.7543859649122807,60.0,0.9387755102040817,0.7666666666666667,0.8440366972477065,60.0,0.9090909090909091,0.6666666666666666,0.7692307692307693,60.0,0.6344086021505376,0.9833333333333333,0.7712418300653595,60.0,"[[43, 3, 4, 10], [7, 46, 0, 7], [3, 0, 40, 17], [1, 0, 0, 59]]",43,3,4,10,7,46,0,7,3,0,40,17,1,0,0,59,,,,,,,,,,
QDA,0.775,0.7749999999999999,0.7748066795682361,0.775,0.7746391689263739,0.7001620933216123,0.7709260471204188,0.03280358086280777,0.02581048011779785,0.7368421052631579,0.7,0.717948717948718,60.0,0.8305084745762712,0.8166666666666667,0.8235294117647058,60.0,0.7777777777777778,0.8166666666666667,0.7967479674796748,60.0,0.7540983606557377,0.7666666666666667,0.7603305785123967,60.0,"[[42, 8, 6, 4], [8, 49, 0, 3], [2, 1, 49, 8], [5, 1, 8, 46]]",42,8,6,4,8,49,0,3,2,1,49,8,5,1,8,46,,,,,,,,,,
AdaBoost,0.7625,0.7625,0.7849076081275137,0.7625,0.7635596840817922,0.6898148294738728,0.7646651396160558,0.021460916065844368,0.7288479804992676,0.7258064516129032,0.75,0.7377049180327869,60.0,0.9038461538461539,0.7833333333333333,0.8392857142857143,60.0,0.8636363636363636,0.6333333333333333,0.7307692307692307,60.0,0.6463414634146342,0.8833333333333333,0.7464788732394366,60.0,"[[45, 5, 4, 6], [8, 47, 0, 5], [4, 0, 38, 18], [5, 0, 2, 53]]",45,5,4,6,8,47,0,5,4,0,38,18,5,0,2,53,0.3018687265893833,0.1768210736145602,0.047140851190758636,0.028059123597347677,0.03500422549428902,0.08162086766750999,0.04391681997225934,0.05881424125842913,0.04495696914587019,0.1817971014695926
GaussianNB,0.7625,0.7625,0.7688285103139596,0.7625,0.7624472649142103,0.6855746364425762,0.7426483420593369,0.04036682130383875,0.025665760040283203,0.8148148148148148,0.7333333333333333,0.7719298245614035,60.0,0.8813559322033898,0.8666666666666667,0.8739495798319328,60.0,0.7169811320754716,0.6333333333333333,0.672566371681416,60.0,0.6621621621621622,0.8166666666666667,0.7313432835820896,60.0,"[[44, 4, 6, 6], [3, 52, 1, 4], [6, 1, 38, 15], [1, 2, 8, 49]]",44,4,6,6,3,52,1,4,6,1,38,15,1,2,8,49,,,,,,,,,,
PassiveAggressive,0.7625,0.7625,0.7736392938246283,0.7625,0.7629669998091051,0.6864068001731622,0.6850785340314136,0.05209095203909977,0.0742957592010498,0.8,0.6666666666666666,0.7272727272727273,60.0,0.8823529411764706,0.75,0.8108108108108109,60.0,0.684931506849315,0.8333333333333334,0.7518796992481203,60.0,0.7272727272727273,0.8,0.7619047619047619,60.0,"[[40, 3, 13, 4], [9, 45, 1, 5], [0, 1, 50, 9], [1, 2, 9, 48]]",40,3,13,4,9,45,1,5,0,1,50,9,1,2,9,48,6.362852573394775,3.856727123260498,2.1787991523742676,1.7774487733840942,2.761704921722412,2.697239398956299,1.3103606700897217,1.932936429977417,2.968366861343384,3.7390024662017822
NearestCentroid,0.7333333333333333,0.7333333333333334,0.7370311361616615,0.7333333333333333,0.7320431051343577,0.6464979422789026,0.7290684991273997,0.03518322686613023,0.19199132919311523,0.7457627118644068,0.7333333333333333,0.7394957983193278,60.0,0.8448275862068966,0.8166666666666667,0.8305084745762712,60.0,0.7,0.5833333333333334,0.6363636363636364,60.0,0.6575342465753424,0.8,0.7218045112781954,60.0,"[[44, 5, 6, 5], [5, 49, 1, 5], [9, 1, 35, 15], [1, 3, 8, 48]]",44,5,6,5,5,49,1,5,9,1,35,15,1,3,8,48,,,,,,,,,,
MLP_Small,0.7333333333333333,0.7333333333333334,0.7402367721192395,0.7333333333333333,0.7342734805301651,0.6459564362294415,0.7436681937172774,0.0355169529991526,0.7283604145050049,0.78,0.65,0.7090909090909091,60.0,0.847457627118644,0.8333333333333334,0.8403361344537815,60.0,0.7049180327868853,0.7166666666666667,0.7107438016528925,60.0,0.6285714285714286,0.7333333333333333,0.676923076923077,60.0,"[[39, 4, 9, 8], [5, 50, 0, 5], [3, 1, 43, 13], [3, 4, 9, 44]]",39,4,9,8,5,50,0,5,3,1,43,13,3,4,9,44,,,,,,,,,,
DecisionTree,0.7291666666666666,0.7291666666666667,0.7324807376531514,0.7291666666666666,0.7287386695225677,0.6401348079500594,0.6945407940663176,0.01831915601309688,0.0416257381439209,0.6724137931034483,0.65,0.6610169491525424,60.0,0.7833333333333333,0.7833333333333333,0.7833333333333333,60.0,0.7884615384615384,0.6833333333333333,0.7321428571428571,60.0,0.6857142857142857,0.8,0.7384615384615385,60.0,"[[39, 7, 6, 8], [11, 47, 0, 2], [6, 1, 41, 12], [2, 5, 5, 48]]",39,7,6,8,11,47,0,2,6,1,41,12,2,5,5,48,0.26015268349795523,0.07522798114093955,0.03656439079317275,0.04837275457974835,0.04637131987359165,0.16672057117036712,0.06982727189406322,0.05694067425710478,0.07515164960909852,0.16467070318395874
ExtraTree,0.725,0.7250000000000001,0.7243313201035376,0.725,0.7245179063360881,0.6334213146261567,0.6558900523560209,0.020713738489212933,0.02740025520324707,0.6842105263157895,0.65,0.6666666666666666,60.0,0.819672131147541,0.8333333333333334,0.8264462809917356,60.0,0.6885245901639344,0.7,0.6942148760330579,60.0,0.7049180327868853,0.7166666666666667,0.7107438016528925,60.0,"[[39, 4, 13, 4], [6, 50, 0, 4], [7, 1, 42, 10], [5, 6, 6, 43]]",39,4,13,4,6,50,0,4,7,1,42,10,5,6,6,43,0.17629575286638927,0.11947044949652953,0.16959530347245436,0.05374306632619242,0.044228179131742956,0.1006733200479301,0.03163288311088464,0.08825583716710536,0.15479720361052682,0.06130800477024456
Perceptron,0.65,0.6499999999999999,0.699314354670616,0.65,0.6169223553554295,0.5590568049317552,0.6579570244328097,0.06681008830878472,0.06343460083007812,0.8,0.2,0.32,60.0,0.5339805825242718,0.9166666666666666,0.6748466257668712,60.0,0.7966101694915254,0.7833333333333333,0.7899159663865546,60.0,0.6666666666666666,0.7,0.6829268292682927,60.0,"[[12, 39, 2, 7], [0, 55, 0, 5], [1, 3, 47, 9], [2, 6, 10, 42]]",12,39,2,7,0,55,0,5,1,3,47,9,2,6,10,42,4.732184410095215,2.8477354049682617,2.277601718902588,1.7048149108886719,1.6150637865066528,2.4802935123443604,1.0794215202331543,0.9190208911895752,0.9343407154083252,2.8710196018218994
DummyMostFrequent,0.25,0.25,0.0625,0.25,0.1,0.0,0.2510471204188482,0.0005235602094240787,0.015291213989257812,0.0,0.0,0.0,60.0,0.25,1.0,0.4,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,60.0,"[[0, 60, 0, 0], [0, 60, 0, 0], [0, 60, 0, 0], [0, 60, 0, 0]]",0,60,0,0,0,60,0,0,0,60,0,0,0,60,0,0,,,,,,,,,,
DummyStratified,0.20416666666666666,0.20416666666666666,0.20467379385964912,0.20416666666666666,0.20418809412498054,-0.06115784676797311,0.27191863001745203,0.029465045817354624,0.02568507194519043,0.2,0.18333333333333332,0.19130434782608696,60.0,0.22807017543859648,0.21666666666666667,0.2222222222222222,60.0,0.21875,0.23333333333333334,0.22580645161290322,60.0,0.171875,0.18333333333333332,0.1774193548387097,60.0,"[[11, 20, 16, 13], [12, 13, 14, 21], [17, 10, 14, 19], [15, 14, 20, 11]]",11,20,16,13,12,13,14,21,17,10,14,19,15,14,20,11,,,,,,,,,,
