Classifier,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC,CV_Mean,CV_Std,Train_Time_s,AA_precision,AA_recall,AA_f1,AA_support,BB_precision,BB_recall,BB_f1,BB_support,BA_precision,BA_recall,BA_f1,BA_support,AB_precision,AB_recall,AB_f1,AB_support,Confusion_Matrix,CM_AA_pred_AA,CM_AA_pred_BB,CM_AA_pred_BA,CM_AA_pred_AB,CM_BB_pred_AA,CM_BB_pred_BB,CM_BB_pred_BA,CM_BB_pred_AB,CM_BA_pred_AA,CM_BA_pred_BB,CM_BA_pred_BA,CM_BA_pred_AB,CM_AB_pred_AA,CM_AB_pred_BB,CM_AB_pred_BA,CM_AB_pred_AB,FeatImp_1,FeatImp_2,FeatImp_3,FeatImp_4,FeatImp_5,FeatImp_6,FeatImp_7,FeatImp_8,FeatImp_9,FeatImp_10
HistGradientBoosting,0.8014705882352942,0.8014705882352942,0.8005829670396203,0.8014705882352942,0.7998956442618415,0.7359841610062395,0.7675328554360812,0.021674274849613834,19.957452535629272,0.765625,0.7205882352941176,0.7424242424242424,68.0,0.8194444444444444,0.8676470588235294,0.8428571428571429,68.0,0.8064516129032258,0.7352941176470589,0.7692307692307693,68.0,0.8108108108108109,0.8823529411764706,0.8450704225352113,68.0,"[[49, 6, 9, 4], [6, 59, 1, 2], [8, 2, 50, 8], [1, 5, 2, 60]]",49,6,9,4,6,59,1,2,8,2,50,8,1,5,2,60,,,,,,,,,,
PassiveAggressive,0.7977941176470589,0.7977941176470588,0.8077996837680897,0.7977941176470589,0.7977857713828937,0.7334519453512425,0.6890851681174262,0.03568475770385168,0.07302522659301758,0.6585365853658537,0.7941176470588235,0.72,68.0,0.8955223880597015,0.8823529411764706,0.8888888888888888,68.0,0.8461538461538461,0.6470588235294118,0.7333333333333333,68.0,0.8309859154929577,0.8676470588235294,0.8489208633093526,68.0,"[[54, 6, 5, 3], [6, 60, 0, 2], [17, 0, 44, 7], [5, 1, 3, 59]]",54,6,5,3,6,60,0,2,17,0,44,7,5,1,3,59,3.7683022022247314,2.04730486869812,2.887990713119507,1.255812406539917,2.477698802947998,2.2707223892211914,2.7566797733306885,2.2968435287475586,1.2839654684066772,1.6821616888046265
SVC_Poly,0.7977941176470589,0.7977941176470589,0.8127203525641025,0.7977941176470589,0.794746050443459,0.7378769740815424,0.7574031404676566,0.019638133025668754,0.15581703186035156,0.765625,0.7205882352941176,0.7424242424242424,68.0,0.95,0.8382352941176471,0.890625,68.0,0.8269230769230769,0.6323529411764706,0.7166666666666667,68.0,0.7083333333333334,1.0,0.8292682926829268,68.0,"[[49, 3, 8, 8], [7, 57, 1, 3], [8, 0, 43, 17], [0, 0, 0, 68]]",49,3,8,8,7,57,1,3,8,0,43,17,0,0,0,68,,,,,,,,,,
ExtraTrees,0.7904411764705882,0.7904411764705883,0.7921086043323913,0.7904411764705882,0.7884270788224791,0.7223478206573863,0.7841568527052398,0.02628158490642286,0.6348404884338379,0.7741935483870968,0.7058823529411765,0.7384615384615385,68.0,0.775,0.9117647058823529,0.8378378378378378,68.0,0.8305084745762712,0.7205882352941176,0.7716535433070866,68.0,0.7887323943661971,0.8235294117647058,0.8057553956834532,68.0,"[[48, 10, 7, 3], [5, 62, 0, 1], [7, 1, 49, 11], [2, 7, 3, 56]]",48,10,7,3,5,62,0,1,7,1,49,11,2,7,3,56,0.1849071084619637,0.1261521636471273,0.10151587253730746,0.061457648734674714,0.06592565837250038,0.10105155217918556,0.09257497752134304,0.08943307798721654,0.0824278596665375,0.09455408089214386
GradientBoosting,0.7867647058823529,0.786764705882353,0.7888176840644551,0.7867647058823529,0.7845760731627975,0.7177979639623627,0.7813662741082096,0.023047354379299417,1.9588773250579834,0.7272727272727273,0.7058823529411765,0.7164179104477612,68.0,0.90625,0.8529411764705882,0.8787878787878788,68.0,0.7627118644067796,0.6617647058823529,0.7086614173228346,68.0,0.7590361445783133,0.9264705882352942,0.8344370860927153,68.0,"[[48, 6, 10, 4], [6, 58, 0, 4], [11, 0, 45, 12], [1, 0, 4, 63]]",48,6,10,4,6,58,0,4,11,0,45,12,1,0,4,63,0.2632811417892187,0.1254014287637209,0.0418269391399798,0.01854181672251025,0.03752196766640944,0.16709090456999615,0.06271491704712862,0.08707327146450501,0.09957188455347758,0.09697572828305354
MLP_Small,0.7720588235294118,0.7720588235294117,0.7731711213225297,0.7720588235294118,0.7703410647220524,0.697323686927667,0.7343573988735279,0.02877678832847822,0.36180710792541504,0.8035714285714286,0.6617647058823529,0.7258064516129032,68.0,0.8243243243243243,0.8970588235294118,0.8591549295774648,68.0,0.6901408450704225,0.7205882352941176,0.7050359712230215,68.0,0.7746478873239436,0.8088235294117647,0.7913669064748201,68.0,"[[45, 9, 13, 1], [6, 61, 0, 1], [5, 0, 49, 14], [0, 4, 9, 55]]",45,9,13,1,6,61,0,1,5,0,49,14,0,4,9,55,,,,,,,,,,
KNN_7,0.7720588235294118,0.7720588235294118,0.7791942880967272,0.7720588235294118,0.7698201035605616,0.6994013218756441,0.7721539511862092,0.011979463557104808,0.08422183990478516,0.7777777777777778,0.7205882352941176,0.7480916030534351,68.0,0.7733333333333333,0.8529411764705882,0.8111888111888111,68.0,0.8461538461538461,0.6470588235294118,0.7333333333333333,68.0,0.7195121951219512,0.8676470588235294,0.7866666666666666,68.0,"[[49, 8, 7, 4], [8, 58, 0, 2], [5, 2, 44, 17], [1, 7, 1, 59]]",49,8,7,4,8,58,0,2,5,2,44,17,1,7,1,59,,,,,,,,,,
RidgeClassifier,0.7647058823529411,0.7647058823529411,0.7628417289903955,0.7647058823529411,0.7625207683925195,0.6870053865727263,0.7527607100187745,0.012359311600682214,0.027570009231567383,0.7704918032786885,0.6911764705882353,0.7286821705426356,68.0,0.8157894736842105,0.9117647058823529,0.8611111111111112,68.0,0.696969696969697,0.6764705882352942,0.6865671641791045,68.0,0.7681159420289855,0.7794117647058824,0.7737226277372263,68.0,"[[47, 10, 10, 1], [3, 62, 1, 2], [9, 0, 46, 13], [2, 4, 9, 53]]",47,10,10,1,3,62,1,2,9,0,46,13,2,4,9,53,0.25622251629829407,0.12110990285873413,0.08666811883449554,0.03686967119574547,0.07530846446752548,0.09969213604927063,0.04767090827226639,0.07856757938861847,0.0506795309484005,0.11210282146930695
DecisionTree,0.7573529411764706,0.7573529411764706,0.7596134152585766,0.7573529411764706,0.7578774486383182,0.6768122030980053,0.6743300904591228,0.028038665974210966,0.043889522552490234,0.6944444444444444,0.7352941176470589,0.7142857142857143,68.0,0.75,0.75,0.75,68.0,0.7714285714285715,0.7941176470588235,0.782608695652174,68.0,0.8225806451612904,0.75,0.7846153846153846,68.0,"[[50, 6, 9, 3], [12, 51, 3, 2], [6, 2, 54, 6], [4, 9, 4, 51]]",50,6,9,3,12,51,3,2,6,2,54,6,4,9,4,51,0.26117156649621526,0.08554348376398448,0.04337762557710138,0.031167635593647415,0.06621904562540969,0.20996447043253597,0.025490270964417326,0.06327484223984792,0.06466514894853664,0.14912591035830394
Perceptron,0.7573529411764706,0.7573529411764706,0.7854233120680488,0.7573529411764706,0.7453378137989084,0.6889115185625865,0.6217357910906298,0.07591263571773378,0.07479596138000488,0.7222222222222222,0.7647058823529411,0.7428571428571429,68.0,0.8472222222222222,0.8970588235294118,0.8714285714285714,68.0,0.9090909090909091,0.4411764705882353,0.594059405940594,68.0,0.6631578947368421,0.9264705882352942,0.7730061349693251,68.0,"[[52, 9, 3, 4], [6, 61, 0, 1], [11, 0, 30, 27], [3, 2, 0, 63]]",52,9,3,4,6,61,0,1,11,0,30,27,3,2,0,63,4.355058670043945,3.1941022872924805,0.8794589042663574,1.734562873840332,1.469992995262146,2.0123212337493896,1.630682349205017,1.4803515672683716,1.298224925994873,0.270222544670105
AdaBoost,0.7536764705882353,0.7536764705882352,0.761497493734336,0.7536764705882353,0.7509959795321637,0.6754754005328467,0.7620029015190305,0.03399294877623807,0.3650546073913574,0.6578947368421053,0.7352941176470589,0.6944444444444444,68.0,0.9,0.7941176470588235,0.84375,68.0,0.75,0.5735294117647058,0.65,68.0,0.7380952380952381,0.9117647058823529,0.8157894736842105,68.0,"[[50, 6, 10, 2], [12, 54, 0, 2], [11, 0, 39, 18], [3, 0, 3, 62]]",50,6,10,2,12,54,0,2,11,0,39,18,3,0,3,62,0.3334760857884895,0.1346767413811213,0.04634969345478176,0.01380226707427901,0.02580953151663419,0.1278085086999942,0.009159392318522242,0.14885816472762942,0.02481833644310906,0.13524127859543944
KNN_5,0.75,0.75,0.7514087288964019,0.75,0.7474994021706477,0.6684761989746444,0.7491082095920806,0.018435196532377157,0.08528614044189453,0.7164179104477612,0.7058823529411765,0.7111111111111111,68.0,0.7468354430379747,0.8676470588235294,0.8027210884353742,68.0,0.7818181818181819,0.6323529411764706,0.6991869918699187,68.0,0.7605633802816901,0.7941176470588235,0.7769784172661871,68.0,"[[48, 9, 8, 3], [8, 59, 0, 1], [10, 2, 43, 13], [1, 9, 4, 54]]",48,9,8,3,8,59,0,1,10,2,43,13,1,9,4,54,,,,,,,,,,
KNN_3,0.7463235294117647,0.7463235294117647,0.752038062825734,0.7463235294117647,0.7451191189691341,0.6638135735659829,0.7398873527905787,0.03457794866563117,0.08955621719360352,0.684931506849315,0.7352941176470589,0.7092198581560284,68.0,0.7702702702702703,0.8382352941176471,0.8028169014084507,68.0,0.8269230769230769,0.6323529411764706,0.7166666666666667,68.0,0.726027397260274,0.7794117647058824,0.75177304964539,68.0,"[[50, 8, 7, 3], [8, 57, 0, 3], [9, 2, 43, 14], [6, 7, 2, 53]]",50,8,7,3,8,57,0,3,9,2,43,14,6,7,2,53,,,,,,,,,,
GaussianNB,0.7426470588235294,0.7426470588235294,0.7420454545454546,0.7426470588235294,0.7395662560046432,0.6585621404597121,0.7398702850315754,0.02172534655708085,0.027886152267456055,0.6666666666666666,0.7352941176470589,0.6993006993006993,68.0,0.8787878787878788,0.8529411764705882,0.8656716417910447,68.0,0.6727272727272727,0.5441176470588235,0.6016260162601627,68.0,0.75,0.8382352941176471,0.7916666666666666,68.0,"[[50, 6, 10, 2], [9, 58, 0, 1], [15, 0, 37, 16], [1, 2, 8, 57]]",50,6,10,2,9,58,0,1,15,0,37,16,1,2,8,57,,,,,,,,,,
NearestCentroid,0.7279411764705882,0.7279411764705883,0.7260813912998619,0.7279411764705882,0.7234889483427359,0.6394134312891983,0.720489844683393,0.021796931580738147,0.1622915267944336,0.6623376623376623,0.75,0.7034482758620689,68.0,0.8636363636363636,0.8382352941176471,0.8507462686567164,68.0,0.6415094339622641,0.5,0.5619834710743802,68.0,0.7368421052631579,0.8235294117647058,0.7777777777777778,68.0,"[[51, 6, 10, 1], [9, 57, 0, 2], [16, 1, 34, 17], [1, 2, 9, 56]]",51,6,10,1,9,57,0,2,16,1,34,17,1,2,9,56,,,,,,,,,,
ExtraTree,0.7022058823529411,0.7022058823529412,0.7056604634190841,0.7022058823529411,0.7010647568147841,0.6045667841995186,0.6393155828639701,0.016996565976234227,0.01744365692138672,0.6142857142857143,0.6323529411764706,0.6231884057971014,68.0,0.7037037037037037,0.8382352941176471,0.7651006711409396,68.0,0.746031746031746,0.6911764705882353,0.7175572519083969,68.0,0.7586206896551724,0.6470588235294118,0.6984126984126984,68.0,"[[43, 11, 11, 3], [9, 57, 0, 2], [10, 2, 47, 9], [8, 11, 5, 44]]",43,11,11,3,9,57,0,2,10,2,47,9,8,11,5,44,0.23542042613449624,0.10401456809688323,0.08171897968447589,0.10836994081901132,0.041044628585630814,0.06503708990622618,0.0838683008976,0.05573050522146173,0.13187742859867077,0.09291813205554376
DummyMostFrequent,0.25,0.25,0.0625,0.25,0.1,0.0,0.24907834101382492,0.0004608294930875556,0.017429590225219727,0.0,0.0,0.0,68.0,0.25,1.0,0.4,68.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,68.0,"[[0, 68, 0, 0], [0, 68, 0, 0], [0, 68, 0, 0], [0, 68, 0, 0]]",0,68,0,0,0,68,0,0,0,68,0,0,0,68,0,0,,,,,,,,,,
DummyStratified,0.20588235294117646,0.20588235294117646,0.2022137684247733,0.20588235294117646,0.2029381276994082,-0.059044208372412546,0.2490740740740741,0.028224248959506874,0.015853404998779297,0.24096385542168675,0.29411764705882354,0.26490066225165565,68.0,0.14285714285714285,0.11764705882352941,0.12903225806451613,68.0,0.24193548387096775,0.22058823529411764,0.23076923076923078,68.0,0.18309859154929578,0.19117647058823528,0.18705035971223022,68.0,"[[20, 15, 12, 21], [20, 8, 20, 20], [20, 16, 15, 17], [23, 17, 15, 13]]",20,15,12,21,20,8,20,20,20,16,15,17,23,17,15,13,,,,,,,,,,
