Classifier,Accuracy,Balanced_Accuracy,Precision,Recall,F1_Score,MCC,CV_Mean,CV_Std,Train_Time_s,AA_precision,AA_recall,AA_f1,AA_support,BB_precision,BB_recall,BB_f1,BB_support,BA_precision,BA_recall,BA_f1,BA_support,AB_precision,AB_recall,AB_f1,AB_support,Confusion_Matrix,CM_AA_pred_AA,CM_AA_pred_BB,CM_AA_pred_BA,CM_AA_pred_AB,CM_BB_pred_AA,CM_BB_pred_BB,CM_BB_pred_BA,CM_BB_pred_AB,CM_BA_pred_AA,CM_BA_pred_BB,CM_BA_pred_BA,CM_BA_pred_AB,CM_AB_pred_AA,CM_AB_pred_BB,CM_AB_pred_BA,CM_AB_pred_AB,FeatImp_1,FeatImp_2,FeatImp_3,FeatImp_4,FeatImp_5,FeatImp_6,FeatImp_7,FeatImp_8,FeatImp_9,FeatImp_10
MLP_L2,0.8125,0.8125,0.8137707733928802,0.8125,0.8111275831186914,0.7512058648005843,0.7610855094726062,0.0268035339196985,0.39827537536621094,0.8275862068965517,0.7058823529411765,0.7619047619047619,68.0,0.8493150684931506,0.9117647058823529,0.8794326241134752,68.0,0.8181818181818182,0.7941176470588235,0.8059701492537313,68.0,0.76,0.8382352941176471,0.7972027972027972,68.0,"[[48, 10, 6, 4], [3, 62, 0, 3], [3, 0, 54, 11], [4, 1, 6, 57]]",48,10,6,4,3,62,0,3,3,0,54,11,4,1,6,57,,,,,,,,,,
GradientBoosting,0.8125,0.8125,0.8184611983831702,0.8125,0.8115579302587177,0.7525404229788257,0.7813662741082096,0.028930683488850636,1.960047960281372,0.8135593220338984,0.7058823529411765,0.7559055118110236,68.0,0.8472222222222222,0.8970588235294118,0.8714285714285714,68.0,0.8813559322033898,0.7647058823529411,0.8188976377952756,68.0,0.7317073170731707,0.8823529411764706,0.8,68.0,"[[48, 9, 5, 6], [3, 61, 0, 4], [4, 0, 52, 12], [4, 2, 2, 60]]",48,9,5,6,3,61,0,4,4,0,52,12,4,2,2,60,0.2583844145651237,0.1124372289552779,0.055936281427675434,0.02088300384797387,0.04185632110134128,0.12276308208927908,0.08061950807034417,0.10028338804532748,0.045226375040873595,0.16161039685678355
MLP_Medium,0.8125,0.8125,0.8137707733928802,0.8125,0.8111275831186914,0.7512058648005843,0.7620071684587814,0.02807957086183531,0.4209918975830078,0.8275862068965517,0.7058823529411765,0.7619047619047619,68.0,0.8493150684931506,0.9117647058823529,0.8794326241134752,68.0,0.8181818181818182,0.7941176470588235,0.8059701492537313,68.0,0.76,0.8382352941176471,0.7972027972027972,68.0,"[[48, 10, 6, 4], [3, 62, 0, 3], [3, 0, 54, 11], [4, 1, 6, 57]]",48,10,6,4,3,62,0,3,3,0,54,11,4,1,6,57,,,,,,,,,,
LogisticRegression_ElasticNet,0.8088235294117647,0.8088235294117647,0.8110686429895795,0.8088235294117647,0.8080712349391221,0.7462690380759647,0.7915301245946407,0.030375227732415525,0.04967093467712402,0.8032786885245902,0.7205882352941176,0.7596899224806202,68.0,0.8493150684931506,0.9117647058823529,0.8794326241134752,68.0,0.8548387096774194,0.7794117647058824,0.8153846153846154,68.0,0.7368421052631579,0.8235294117647058,0.7777777777777778,68.0,"[[49, 10, 3, 6], [3, 62, 0, 3], [4, 0, 53, 11], [5, 1, 6, 56]]",49,10,3,6,3,62,0,3,4,0,53,11,5,1,6,56,0.9362426996231079,0.4222339987754822,0.38182196021080017,0.09824679791927338,0.40465158224105835,0.36824291944503784,0.14464282989501953,0.25812828540802,0.19086571037769318,0.5079485177993774
LogisticRegression_L1,0.8088235294117647,0.8088235294117647,0.8110686429895795,0.8088235294117647,0.8080712349391221,0.7462690380759647,0.7896868066222905,0.0325518242110246,0.03612875938415527,0.8032786885245902,0.7205882352941176,0.7596899224806202,68.0,0.8493150684931506,0.9117647058823529,0.8794326241134752,68.0,0.8548387096774194,0.7794117647058824,0.8153846153846154,68.0,0.7368421052631579,0.8235294117647058,0.7777777777777778,68.0,"[[49, 10, 3, 6], [3, 62, 0, 3], [4, 0, 53, 11], [5, 1, 6, 56]]",49,10,3,6,3,62,0,3,4,0,53,11,5,1,6,56,0.9415378570556641,0.4172150194644928,0.3760436475276947,0.09530765563249588,0.39888960123062134,0.3672903776168823,0.13984854519367218,0.25539952516555786,0.18732807040214539,0.5085136294364929
LogisticRegression_L2,0.8088235294117647,0.8088235294117647,0.8110686429895795,0.8088235294117647,0.8080712349391221,0.7462690380759647,0.7942951015531661,0.028694706326111118,0.032781124114990234,0.8032786885245902,0.7205882352941176,0.7596899224806202,68.0,0.8493150684931506,0.9117647058823529,0.8794326241134752,68.0,0.8548387096774194,0.7794117647058824,0.8153846153846154,68.0,0.7368421052631579,0.8235294117647058,0.7777777777777778,68.0,"[[49, 10, 3, 6], [3, 62, 0, 3], [4, 0, 53, 11], [5, 1, 6, 56]]",49,10,3,6,3,62,0,3,4,0,53,11,5,1,6,56,0.9320171475410461,0.434596985578537,0.3877825140953064,0.14092595875263214,0.41167744994163513,0.3719475269317627,0.1940149962902069,0.2644391357898712,0.19565638899803162,0.5072848796844482
KNN_3,0.8051470588235294,0.8051470588235294,0.8098443223443224,0.8051470588235294,0.8029924326115775,0.742932487314191,0.7472350230414747,0.01628626455951363,0.08189010620117188,0.8214285714285714,0.6764705882352942,0.7419354838709677,68.0,0.7948717948717948,0.9117647058823529,0.8493150684931506,68.0,0.8666666666666667,0.7647058823529411,0.8125,68.0,0.7564102564102564,0.8676470588235294,0.8082191780821918,68.0,"[[46, 10, 6, 6], [1, 62, 0, 5], [6, 2, 52, 8], [3, 4, 2, 59]]",46,10,6,6,1,62,0,5,6,2,52,8,3,4,2,59,,,,,,,,,,
ExtraTrees,0.8051470588235294,0.8051470588235293,0.8069792269134375,0.8051470588235294,0.8031084648232356,0.7419766697058882,0.793352107868237,0.020951013095633953,0.6180160045623779,0.8035714285714286,0.6617647058823529,0.7258064516129032,68.0,0.7894736842105263,0.8823529411764706,0.8333333333333334,68.0,0.8615384615384616,0.8235294117647058,0.8421052631578947,68.0,0.7733333333333333,0.8529411764705882,0.8111888111888111,68.0,"[[45, 12, 6, 5], [3, 60, 0, 5], [4, 1, 56, 7], [4, 3, 3, 58]]",45,12,6,5,3,60,0,5,4,1,56,7,4,3,3,58,0.1734879487977088,0.12953153795265204,0.10344773701469094,0.06896467421464612,0.073215432769119,0.08766845643731776,0.08824544375923753,0.08870477272143507,0.08507762073244671,0.10165637560074611
LDA,0.8051470588235294,0.8051470588235294,0.8082051540737981,0.8051470588235294,0.8043290765978314,0.7416812487054251,0.7961341525857655,0.020811408012626306,0.017769575119018555,0.8135593220338984,0.7058823529411765,0.7559055118110236,68.0,0.8472222222222222,0.8970588235294118,0.8714285714285714,68.0,0.8412698412698413,0.7794117647058824,0.8091603053435115,68.0,0.7307692307692307,0.8382352941176471,0.7808219178082192,68.0,"[[48, 10, 4, 6], [3, 61, 0, 4], [4, 0, 53, 11], [4, 1, 6, 57]]",48,10,4,6,3,61,0,4,4,0,53,11,4,1,6,57,1.1970957517623901,0.6518123149871826,0.4469810128211975,0.23000973463058472,0.4293266534805298,0.5030738115310669,0.21788056194782257,0.3352900743484497,0.23663708567619324,0.5729774236679077
LinearSVC,0.8051470588235294,0.8051470588235294,0.8068570402298851,0.8051470588235294,0.8036408036408037,0.7416275736982115,0.7832266598395631,0.020654119990594577,0.15842485427856445,0.8103448275862069,0.6911764705882353,0.746031746031746,68.0,0.8266666666666667,0.9117647058823529,0.8671328671328671,68.0,0.84375,0.7941176470588235,0.8181818181818182,68.0,0.7466666666666667,0.8235294117647058,0.7832167832167832,68.0,"[[47, 11, 4, 6], [3, 62, 0, 3], [4, 0, 54, 10], [4, 2, 6, 56]]",47,11,4,6,3,62,0,3,4,0,54,10,4,2,6,56,,,,,,,,,,
